GSM509553 GSM509554 GSM509555 GSM509558 GSM509547 GSM509548 GSM509549 GSM509550 GSM509551 GSM509552
209877_at 6.0599110432004 6.78010716057295 6.90288672024149 6.51872783323675 6.71989411084129 7.01972348437218 7.07849880165588 6.77830171560002 6.45232034284964 6.6480617945424
209879_at 6.1814671540609 6.43365244296511 6.97339544205469 7.03699723505234 6.04752300000791 5.92540390941513 6.02554470567919 6.17032708730951 6.2855783205563 5.67330588562306
209882_at 4.13349935739967 3.96399107607578 3.77279991549769 3.52030975274774 4.0509686332451 3.81621369549427 3.7375650754041 3.79873332651129 3.49318132597147 3.67964360874807
209884_s_at 2.82519986422962 2.83152449405757 2.99067291697482 3.39397109294248 2.95986981705146 2.93132275672234 2.94112106709017 2.93656672946455 2.94943655766875 2.93881919163899
209890_at 6.42462987192057 6.28606625358404 5.94318120731013 6.42705192343329 6.27708675593882 5.8999532476939 6.0684902792242 6.21474729851751 6.61960480210758 6.13611585385762
209892_at 4.10818860385172 4.22525058415756 4.23325393315926 4.50048187510929 4.27509433393377 4.2030955666585 4.27730528061965 4.17586014809238 4.02923419911481 4.10946630695011
209894_at 4.30778268386376 3.27483726113514 4.07942948985276 3.83058996496334 4.01277454163783 3.71871682490289 3.58199488408779 3.84328596731589 3.92220761571947 4.29172035538591
209897_s_at 6.31677968935734 6.6417537966386 6.67598198822377 6.63695935178963 6.25796797979677 6.95322914801568 7.11896064596891 6.4984729823808 6.36175027887184 6.16946542660965
209903_s_at 5.39129295428565 5.78999322604118 6.04974507947211 5.35332037762767 5.50115445423989 5.96768376482041 6.52015782183545 5.80957207899399 5.92714537972821 5.57498114703131
209904_at 3.29277546436144 3.35178975784532 3.47775960364932 3.3517816232773 3.40157970487918 3.22673748906708 3.4056551657555 3.26996591101901 3.59166075423953 3.51326429448723
209906_at 7.08867475260447 6.23661897061338 6.58102283769992 6.78062793284425 6.54255575811797 6.13816773327239 6.12318393160262 6.50800127923611 6.39239307604831 6.67201215433172
209907_s_at 5.95560405364822 5.80998269148678 5.88350910305554 6.03490666264761 5.96008867434667 5.94488029169199 5.58843549284397 6.07610159052412 5.84541033627579 5.52205032355832
209908_s_at 3.88234712767054 3.8734497946628 3.71702872956062 4.17483893382487 3.97414826932515 3.771105730624 3.71357924922934 3.79762613019092 4.11958416005225 3.93536631435577
209911_x_at 7.09583910662957 6.45988191234988 5.97989754602156 6.40404536560821 6.61353230521577 6.19725844065008 6.37337709058626 6.2264539601737 5.92469086169677 5.80430570331226
209917_s_at 4.95407562370716 4.55711218492346 4.43552508745542 4.5021132169149 4.32531135968065 4.56368523328268 4.69460312228342 4.64118666724489 4.62282393633181 4.38920351001374
209918_at 5.22761264321249 5.07774090813528 4.95980213400122 5.36845670859997 4.98417546473834 4.73347384180801 4.61605287352074 5.0728357609959 5.21028351877532 4.87453611321634
209920_at 3.98274554607885 4.44910923693173 4.06825828561232 4.04570207342706 3.97923606108445 4.21197364566884 4.23591982723838 4.1912848994603 4.02557806795118 4.36378537440839
209921_at 7.13508822060677 6.71839626769759 7.02264939390293 6.05964670392256 6.85405942761536 6.74492105664456 6.91595955772325 6.57548420299629 7.20886308832056 7.2163650357359
209925_at 3.69201174639273 3.49293252617536 3.46836370244256 3.5697228132479 3.50026826283031 3.57278735600023 3.49058893980385 3.53839320449542 3.37643077287538 3.4891490847391
209928_s_at 3.63370534384604 3.67291035018022 3.58569919510943 3.42422209215953 3.5746361484854 3.6248137289571 3.47682066713027 3.58671335917573 3.89916651895219 3.83659160204058
209930_s_at 3.49419700220681 3.62787841256638 3.51117033300079 3.60655798204611 3.27402566477997 3.55035494955501 3.52843723758063 3.56150785475237 3.8748410942846 3.76563962062709
209937_at 5.06729163167248 5.1662425612708 4.87689598998473 5.69377619183674 5.29192577799199 5.07385323357977 5.02043816472501 5.25339972306938 5.17991377621038 5.04764594899167
209938_at 4.92250869659941 4.78682893113199 4.61300325082987 4.73063667831801 4.90761267368978 4.67312183337387 4.74390279084442 4.74553616784988 4.70298340634163 4.71039372143596
209940_at 4.54625234037084 4.83794285320374 4.54844568011269 4.82599566820699 4.70240535237639 4.60270967160898 4.64731552474325 4.61567180287615 4.7837461716753 4.83366576465454
209941_at 3.67716803416818 3.73109112093565 3.90975194188492 4.09194493002771 4.04362299171642 3.93725745085935 3.85600031531595 3.93676326015913 4.01764382544642 3.98252136806978
209942_x_at 3.4135703953045 3.46253269563845 3.40112300511817 3.75712835123318 3.60666174747304 3.62248691192853 3.5573237843074 3.68155915460185 3.55024069928995 3.48585399116612
209943_at 3.4327378965149 3.33993497925463 3.36283690534781 3.17784996888392 3.26737630793333 3.33837915237728 3.56723520422523 3.41501614861496 3.18693430014888 3.31375183569441
209944_at 7.59112907710596 7.13572404199837 7.11260545086626 7.01614327402096 7.32351697398489 7.06039654233924 7.15916748327395 6.99083594432833 7.0585304324131 7.35150149219813
209945_s_at 6.25448056042178 6.63311124686344 6.43576451576482 6.43304416829513 6.36554761004354 7.11533054501397 7.31583563506384 6.45341255810865 6.16391395654819 6.45517587397977
209946_at 5.10055988323961 4.41309696035442 4.31454400499674 4.76010472064344 4.63487681071894 4.19716949225096 3.99107859152484 4.43636385202061 4.37749195374721 4.74484298256265
209948_at 5.67777272651354 5.40898902873301 5.35323700225189 5.93098691503409 5.69590430230708 5.40812048964174 5.5675119895094 5.72719407096383 5.67491221651077 5.48245638885325
209949_at 3.76576574424274 3.85880211696951 4.15332967168171 4.21430503187171 3.82568095936081 3.82602849023433 3.72969215316609 3.96018952560364 3.93881723044364 4.06056335424875
209950_s_at 4.31880530642976 4.1496800283522 4.64390493704376 3.93071647814159 4.25853438312741 4.54272893877661 4.00692302194143 3.96867245471719 4.41379903898567 4.15719457691983
209951_s_at 3.6276483633031 3.51841579691581 3.49694384360429 3.99721953129056 3.64074040852098 3.81931519948406 3.84462862362822 3.65778467136809 3.74253972169196 3.74792796572241
209953_s_at 5.38814602079796 5.49089167697069 5.55276774771517 5.98542843336704 5.75196327196823 5.9874022596992 5.27172706131321 5.61642546107467 5.32679238187106 5.36920815700559
209955_s_at 3.85037137256589 3.72160572570436 3.54423171732693 3.74623917952866 3.75972311827368 3.46371478339537 3.54025428686655 3.73386510993321 3.53866971461126 3.41076377495657
209956_s_at 5.25925168278306 6.871884595491 6.41431903524566 5.61009991298787 5.86994371051531 6.8017006722975 6.15832363691885 5.94813338642131 5.75401293913615 5.58533073461792
209973_at 5.46599755157642 5.38143111797864 5.68374257521368 5.45057217489197 5.43497546959101 5.58853207795188 5.39635853281428 5.37393406334671 5.70365740867672 5.676289709854
209978_s_at 3.61648917476794 3.5731326231515 3.51456689305341 3.81819094183923 3.75112188408111 3.35267795713406 3.45747674386214 3.58077202388038 3.57574267073729 3.57501851240266
209980_s_at 4.98187892890456 5.14830376894163 4.65561235667162 5.08576176835775 5.02785439086839 5.05848513572339 4.96426576096755 4.88010418767542 5.18171065044412 5.0714345261498
209988_s_at 5.85612760366523 5.63953086829187 5.99566759948866 5.56383490149914 5.58904543969982 5.94273298189213 5.8483255517796 6.00540898189781 6.30948000919909 5.92463224416095
209990_s_at 6.10993630667115 7.72634680987236 7.11211293562223 6.17257570811589 6.99042784018428 7.93135652969892 8.18789984774038 7.19771786920303 6.40382634118981 5.87015127694765
209992_at 4.47674094925666 4.37491845195472 4.5210910790474 4.6034002122803 4.18956860016399 4.4083445526118 4.59870385974665 4.46473235083817 4.41647249209085 4.52121799966769
209994_s_at 5.52192197788889 4.07498352100349 4.59642788056582 4.58059461284024 4.55236940847763 4.34088824583532 3.58474217831299 5.17510701632325 3.88607830170954 4.50472056180862
210001_s_at 3.66431780018986 3.58492513409088 3.44082553666602 3.70745918786949 3.6995072989146 3.52648337853052 3.73285069279736 3.76102896047785 3.67456026144536 3.82274880364951
210002_at 2.94177807986912 3.04560401970351 3.15108193766304 3.0918383235926 2.80178674930878 2.96998846573998 2.8145299705416 2.99920716902581 2.96306740403591 2.86558531914298
210004_at 3.9295840946328 3.57914853745766 4.20308802457982 3.92255299915074 3.40262486426501 4.09972449497533 3.56338312235154 4.12754890012282 3.9330816314379 3.35100896803612
210007_s_at 3.29564260750253 3.2880383050081 3.18423346275165 3.12817505794996 3.2205466982773 3.07867610046635 3.22678291457029 3.29243820396674 2.98102470130072 3.08522058232038
210015_s_at 4.71238186848705 4.86858211585666 4.79032288285413 4.57731933347741 4.92965064813592 4.69729350813151 5.43293201304343 4.83532617876383 4.42466961753589 4.49592405044992
210017_at 3.20902705315338 3.32231699788039 3.26196765181586 3.4167795620598 3.19334804361838 3.09544005284113 3.21718463554602 3.24256400017365 3.09258633047988 3.28368421173267
210019_at 4.47625301680683 4.40809046319732 4.74024309552986 4.54692569656708 4.74556203345728 4.4778301569377 4.35312802298964 4.55502577681577 4.60743138641276 4.68008133180029
210021_s_at 4.11201820887317 4.06810506803654 3.82343610412596 4.40536775651761 4.39959152722455 4.20988703816201 4.01474362219194 4.06113847759556 4.31713069115492 4.1383617560498
210024_s_at 6.24289066359586 6.33994217642654 6.62323530919754 6.18623589282015 6.03452087934284 6.71322995343228 7.14748646398257 6.64165147183259 6.10668111889311 6.4156803265427
210027_s_at 7.63570487095726 7.77759458087943 7.64613445818173 7.8733431662708 7.88950639281661 8.05421168790433 8.23866551325779 7.8942216258769 7.5791776706134 7.88686890851915
210028_s_at 4.79259254010736 5.24922026866307 5.52068652997608 4.92746695560883 5.09814393663129 5.29435649896188 5.9037947633387 5.31187548388254 5.29275749902469 5.32646444565539
210029_at 5.69529337097613 5.72921349001048 5.30100124175313 5.75671320836115 5.81027961178333 5.47837398938532 5.3425863758941 5.422798689272 5.73358892956109 5.49786437405962
210031_at 3.99607154079958 3.83218995581481 3.77140643676939 4.31171555898571 3.68092453355661 3.81873241907427 3.584214951897 3.69617216381477 3.98269776724488 3.70619954997418
210033_s_at 3.91709173359428 3.80234444388197 3.96308602066792 4.15086791583056 4.00519468318187 3.8444356696013 3.80787890107548 4.10446827210205 3.85111871599598 3.90703335957195
210036_s_at 7.23264444970536 7.24732633652557 7.11768069849361 7.0228655143753 7.15566145841565 7.11529779515387 7.07527291640529 6.93430281405405 7.04635887522357 7.05956248238431
210037_s_at 3.58447170725146 3.76515268207972 3.73006410465879 3.77856071894338 3.64255149656706 3.62386160460009 3.51292262951168 3.63306389648701 3.68137486458115 3.85243111935882
210039_s_at 5.69116140026586 5.69666060455465 5.33157238305565 6.17982870057578 5.72541759632631 6.05063867538168 6.06205147950491 6.1492433054497 6.04527203560163 5.64809382372544
210040_at 7.02289831384725 7.814902400132 7.65247412973457 6.90529744208916 7.2576977517892 8.08961460392891 8.55818965413246 7.2408941555844 7.03221940338391 6.60796714051785
210042_s_at 3.58779422742494 3.76019054831951 4.00232147772454 4.09027570325146 3.98057655050048 4.04518583551761 3.93768479558913 3.90156886796658 4.0308447449586 4.04876574405836
210044_s_at 6.39247900379124 5.71054095999139 6.34847411609345 6.43693806741706 5.96628141750151 5.78663499082281 5.66457010531785 6.0004798101718 6.30132993991307 6.22914502279326
210046_s_at 6.37247070242238 6.74412448387751 6.54424584693683 6.4142773489749 6.85773283587883 6.48946297069495 5.85802209574886 6.4034855367925 6.40344367053807 7.12364684252293
210048_at 4.11567025841219 4.00258702019012 3.93627422616831 4.13513466052704 4.27275348762164 4.06663197351509 4.00145723195599 3.98765765333426 4.01319515189596 3.808856196636
210049_at 3.92189224278555 3.73650121608302 3.85616791060925 4.20684534311685 4.23417261030058 3.77831627678002 3.84254879663315 3.86987320795814 4.08345646492323 3.91596455255262
210051_at 6.22619502731149 6.28363399493483 6.43314205495922 6.67913647436138 5.97193785860607 5.91652224958337 5.62326037400299 6.20029811540467 6.69762537607635 6.19251065152738
210052_s_at 4.88652658911022 4.93060200818574 4.7998587621171 5.30539605613392 4.9166461320922 4.91884044504626 4.71960000505389 4.84810043389164 4.88579788746944 4.887731861002
210053_at 5.1597356646073 5.00438195432169 4.90213011075473 4.84564302307521 4.89372894525023 4.97393382956453 4.96462538225487 5.14299602577294 4.97139511614158 4.98620919336158
210055_at 3.51841579691581 3.43985688958333 3.12576970026358 3.62549192729232 3.46708843501321 3.56705759405474 3.38311763360191 3.62247495997381 3.65062956121661 3.44319632126405
210056_at 5.24602447275535 5.04592571100088 5.40051023072804 5.35913218457952 5.45056687323891 5.42703125500792 5.5495183977748 5.23760771650772 5.20470272582092 5.54166085826124
210058_at 5.16265441962223 5.3406489353086 5.16631260375298 5.58096753327608 5.33763763139929 5.30751724509422 5.24186358322759 5.32503871419424 5.37059992953368 5.46054625948036
210060_at 5.99416378413874 5.76049246959208 5.86320184490002 5.91858503745587 5.82869963081263 6.02874121080779 5.70207476295256 6.08705620668388 6.03169223196526 5.93617745493189
210064_s_at 3.8690860866652 4.10682239529348 3.95195863060077 4.61669132100499 4.23049181684267 4.21781050033342 4.15998716167421 4.08881556569475 3.9962365568241 4.14475892252653
210067_at 4.0564971072414 3.7212596129466 3.87633921864139 3.59729923721498 4.0683868836511 3.86342610055482 3.63556572663974 3.56855740522782 3.74713330549541 4.04205567326793
210070_s_at 4.6551344581066 4.9260480666222 4.59353043954531 4.64417548926306 4.68776584500311 4.81025476535263 4.02351117365904 4.73600174397117 4.73491139671177 4.55493012588119
210072_at 4.56869217612577 4.14807438759755 3.94479985356328 4.3036772254401 4.06204421885248 4.01777425657146 4.08211088167793 4.34487673215323 4.75494295964665 4.55648215927195
210073_at 4.03254282564034 3.44618761390438 3.70319864699919 3.25479153290385 3.51811245268693 3.64650120234993 4.11943514238921 3.66293961195382 3.80978047164594 3.81759459331364
210074_at 4.45890478432241 4.53779537337707 4.90217089620266 4.77474680312629 4.51027885112502 4.59432164793019 4.36998378749569 4.84508870290142 5.06693722710567 5.1099569488162
210078_s_at 3.80408930429799 4.0155689940438 3.92709658240342 3.54646417829305 3.53556151243936 3.68367415425922 4.12210109269823 3.63368509738395 3.85616883620158 3.6045370200069
210080_x_at 3.74697626725164 3.68328528355508 3.69462703747471 3.81581705529135 3.80207868052598 3.56482498311398 3.68168937986551 3.76481957999908 3.62550855009127 3.82973609134688
210081_at 3.2792525639805 3.33130743688069 3.28374760227385 3.62617905929793 3.49365929930695 3.28795540351116 3.3372793751079 3.36951287033033 3.37060182733566 3.27116490769973
210082_at 5.51803201218647 5.57376151764306 5.64905258037158 5.88087960833378 5.69124816096792 5.71346295730714 5.58475400187071 5.69662368105954 5.52765295063502 5.46275316033246
210083_at 4.80266659969787 4.78476020478524 4.66809030126993 5.13406789431258 4.92332687007211 4.63749990259873 4.52866135861483 4.88141963367393 4.89812187846094 4.76625430519425
210085_s_at 4.62757553251166 4.40925765132958 4.12720804052111 4.63694219326501 4.46754821706048 4.46525516421318 4.38219510604333 4.31085185927758 4.53820907093498 4.73751954867406
210093_s_at 3.98920756890741 3.82966659771687 3.81358350824419 3.3115402945125 3.75041510864365 3.70448414878435 3.95614100596431 3.62617905929793 3.75148760418698 3.89762264947426
210094_s_at 6.4870741179963 6.6015942097416 6.28036401185078 6.49250162581747 6.15888409099135 6.30326084958176 6.15282055259588 6.21563042183797 6.47470592932659 6.62024994025642
210095_s_at 5.09563138081407 6.29013280429579 4.92637270355046 5.56998276624181 5.21894787639931 4.94224640622074 4.80824390627011 5.3925241962055 5.66355162895727 6.0152273988749
210096_at 3.54130225281437 3.63541341938874 3.60803973920893 3.74417385734916 3.58671335917573 3.70149988637494 3.48494744499601 3.63991870245761 3.48472057676936 3.84324445037208
210097_s_at 6.6020508034554 6.33045154559991 6.61292128626106 6.23976397095192 6.27620888252351 6.53039996308717 7.06948258280621 6.58650339726328 6.10259842432534 6.58466943072502
210105_s_at 9.64180248692506 9.5442377321494 9.26798242466961 9.44699880208579 9.55365537506759 9.11780276907585 9.09261096182501 9.14545234233127 9.21516865452248 9.45562697717784
210106_at 4.94762351435857 5.14166958890332 5.65687403307093 5.49681126091087 5.22146797633665 4.95774220272178 4.90356239551492 5.25804701436494 5.38310549760124 5.53104742500614
210107_at 4.2397855777998 4.3807461982287 4.35451781334763 4.89138955720559 4.6689591518193 4.48769455620858 4.30095594966567 4.63017281627521 4.69328352044575 4.61282614983116
210108_at 3.85673715809586 3.98616947949871 4.18171039347808 4.03834307105928 4.08107291362663 4.2235012023173 3.94792825235622 4.19152642753206 3.6851297545611 3.89968708178004
210113_s_at 4.75472724387906 4.64743901313602 4.78407394133004 5.30822612584835 4.69054243691832 4.76122184972055 4.67827021890761 4.52690383446525 5.1783797692008 4.77231935107076
210114_at 4.07312260494096 3.83775908289461 3.63823558319814 4.11258754863569 4.01310430139896 3.86387946953676 3.88750856716255 3.93744254495282 3.69713299056287 3.82179293327939
210116_at 3.73307041009739 3.93429022946083 3.74530243013393 3.60617852712695 3.69421529117091 3.84702189651013 3.6190845349611 3.72441213575265 3.81958410660928 3.66545476540342
210117_at 3.09214040834307 3.08435992331158 3.11971343984601 3.07683639991919 3.10743036467829 3.25876863564592 3.1004212887471 2.98652081378013 3.17345003425362 3.13288143505903
210119_at 3.47478576113813 3.83853323334436 3.58644471425663 3.7765702486638 3.54869278250623 3.56701016762929 3.41563833387332 3.54405677159819 3.46905081582478 3.44020403813358
210122_at 3.41442436444666 3.46975454724175 3.30286945659976 3.78098357172991 3.46708843501321 3.48024787741134 3.46409501273588 3.37547237020661 3.77887237566872 3.39093439265619
210123_s_at 4.14314517055232 4.50113742824387 4.504505153482 4.06479951481451 4.12204667792462 4.38965618777969 5.13091914991302 4.37929163927798 4.17790887924782 4.12393354626763
210125_s_at 8.29485106988806 7.80625200428206 7.73004145149451 7.24596208589195 7.99080849755305 7.84857226547771 7.08260026990624 7.52337567595921 7.47566319992271 7.42661619085256
210126_at 4.69700910122784 4.81683946972576 4.8363188635831 4.93978331989673 4.72744055838788 4.92593186989737 4.77623445662144 4.63076185909224 4.70158369431788 4.78390131778939
210127_at 5.21973939517313 5.30163934133168 5.05858365585619 5.04081120883236 5.55436427595051 5.56281977996055 5.58393086278094 5.16523068379433 4.72382454896534 5.07789688730461
210128_s_at 3.85464741435134 3.9717198931062 4.0646379810384 4.00865494494719 4.01074273198382 3.96959674744671 3.92539454833087 4.05616857707275 4.06545125061002 4.44140575561944
210130_s_at 5.73429167843283 6.00503905618898 6.3676859292238 6.2103174820882 6.15665982295465 6.17806075249156 5.96802366829577 6.13808209265823 6.45485791340334 6.09566113072881
210132_at 6.29054410620085 6.53437412088379 6.31001852667724 6.52923276267392 6.29965765164301 6.45184496673745 6.34079279872861 6.25161000169195 6.35107300213713 6.21337868659201
210133_at 4.86813590232844 4.78518938342995 4.64764325812805 5.23564411963131 4.88259661460403 5.01424133078224 4.68752475769861 4.93192950875476 5.01236700441588 4.93270083447906
210135_s_at 3.51288601741231 4.21265825468658 3.37215077505772 3.78140713472668 3.30788055311999 3.43292227276117 3.44030730522966 3.44082657752715 3.45808030661317 3.52281101216736
210137_s_at 7.10934462310615 6.93815702495636 6.91808637313193 6.60955231429081 6.73973681433715 6.75506889805496 6.80305163464086 6.8394897582801 6.72717920033169 6.84187130942534
210138_at 5.17611062266766 3.98650207262323 4.19964580613664 3.95227065254315 4.14704754664349 4.31966297464912 4.54503496596984 3.82852353696117 4.57285635800898 4.81750169328216
210139_s_at 9.55324772299462 10.0723037587956 10.1343321393832 9.99611686885458 10.5522644528316 10.0581377450553 10.1496166746712 10.3443105393462 10.4938035298198 10.2103905873466
210140_at 4.88853233798115 4.9993917397429 4.85031025181748 5.68131613789279 5.05953693098773 5.07447587529153 4.98982566607931 5.0209519178743 4.82614501754293 5.16265715816072
210141_s_at 3.71795998181925 3.96665751217278 4.15234996193835 4.6373057678603 4.08232869377808 4.12767535772905 4.14478411507421 4.0783880429038 4.24939258007124 3.98431408240249
210143_at 4.00472857491112 4.04852229519879 3.79775201837113 4.39941030189255 4.11034495269775 4.00450802726863 3.99284353195853 4.05253019757929 3.8739224614483 3.92282111314632
210146_x_at 3.28598598946957 3.24422457063911 3.27632260066391 3.33808108227091 3.31375183569441 3.29493775051937 3.21467307049191 3.37934551531116 3.3023017669339 3.4015835793087
210147_at 3.04941721332224 3.69178139561898 3.34805087055435 3.53127836564298 3.15892235022793 3.42569987552112 3.34485971397936 3.57250526344086 3.47368259987973 3.47948375996432
210148_at 3.0790005723552 3.14829680766707 2.88870453640169 2.98502260837247 3.08704881228859 3.25083091697681 3.03843888159161 3.03018469474557 3.06453795030331 3.10518073923013
210152_at 3.29049084489007 3.31585777274276 3.56572082579811 3.29482994490125 3.27962220075777 3.33630890827056 3.06707343430332 3.32019362889024 3.29939406819468 3.27473088578562
210155_at 4.76857771097161 4.86347729270108 4.88392291837726 5.24571818460823 4.91390062412026 4.85545867614304 4.94055190753747 4.97828480989294 4.66950012891792 4.85924389020214
210158_at 5.95964928746687 5.8488649021027 5.45142789613817 6.11003775082151 6.0633385282428 5.89776354243177 5.82755925905409 5.93123693180675 5.84129391638532 5.70655425247595
210160_at 4.12537967037482 3.90428038201142 3.8905965992139 4.13786441531415 4.06454550054241 4.11956807787235 3.96859844907472 4.11279752150098 3.94959197712577 4.09764250034599
210162_s_at 4.39101725110757 4.47801220914488 4.26158821472664 4.67649778566163 4.84571500261864 4.36761960195345 4.3812703861662 4.55291836944539 4.58505136421335 4.67223959133768
210163_at 3.07240992599372 3.0706994648384 3.00764349034188 3.20286240958611 3.0182399668916 3.00968827239297 3.00879540100247 2.91769439588221 2.94978771524318 3.88526980788663
210164_at 3.46958877460662 3.54851384877373 3.42363702632211 3.70163263476409 3.55785071109869 3.64817065924715 3.27500026581803 3.45873847356407 3.48028974666338 3.46982069182044
210165_at 3.6413004199623 3.65439998681301 3.97984208550724 3.86132057082026 3.58671335917573 3.60961875241036 3.58510372127559 3.74907288224227 3.84619949688655 3.99891539849793
210167_s_at 3.72534176203275 3.96476018999982 3.69653550445236 4.00924147136214 3.99382272892333 3.69866080509872 3.92935291511799 3.94071942941471 3.88300458199874 3.89705722083664
210168_at 4.56704009784405 4.66095587297893 4.39422097904193 4.87257866403946 4.96717656850724 4.60972366062408 4.60368232978205 4.59862728626419 4.6106022456708 4.71008756571926
210174_at 3.75379907504899 3.71744131245996 3.70756388018192 3.85808334690828 3.77955635697119 3.70427039645194 3.71331185276238 3.79274161531728 3.83957927195575 3.78100368170727
210176_at 3.27947247589215 3.18428118611175 3.31574129229458 3.29172481043696 3.20783160560234 3.06456751845638 3.43627379163335 3.15584731127982 3.16613312946388 3.39449527162794
210181_s_at 3.35067399321172 3.55766367381375 3.18289372628394 3.3566251531799 3.5182026287726 3.71846480825576 3.40849098493882 3.23540002171353 3.3754384448206 3.31565379498903
210184_at 5.44585991324837 5.66568374496217 5.92025596461571 6.34329402910535 5.55722680731471 5.63111138875433 5.31079299886659 5.83253987807812 5.93841633267038 5.24956137107777
210185_at 5.41229306011 5.8444477252699 5.6201283179625 5.6783621887747 5.64616616683899 5.52345527033426 5.53572604576228 5.64352019718978 5.84886103919365 5.64508012391892
210188_at 3.41120118445106 3.31771559251929 3.41161662053237 3.49217966766594 3.46582821745429 3.19980326130863 3.35855939225007 3.31732741371102 3.49312048117612 3.39037668609708
210189_at 5.39235634524611 5.49236509977739 5.34303840881774 5.94768354890036 5.79954642871381 5.55660782234949 5.29422857685298 5.52824809200305 5.38270291012767 5.60716788630829
210190_at 3.59318149183559 3.28392647313646 3.34598507734288 3.50415253794157 3.47874947115903 3.35124146501111 3.35066392801173 3.37561323176782 3.4474570963302 3.44111381215726
210191_s_at 3.63058188840083 3.86824197724319 3.73910441420129 3.96888988027032 3.98717595732517 4.07390833236889 4.04008245255225 3.8254852259191 3.67268415898273 3.78940617357023
210195_s_at 4.21402277694173 4.30941947045974 4.13973288625356 4.2645124226946 4.33508081902416 3.99117100301097 4.2220773793282 4.16789939481059 4.22254892651124 4.17519377333891
210198_s_at 10.9904188689364 11.4561602819276 11.4875724462562 11.6018324124956 11.6196127966619 11.7204451877383 11.0153259783046 11.7430120534616 11.669410945814 11.2909174958232
210199_at 4.38852953238644 4.58386068916258 4.51556915004618 4.90025186984158 4.48261939644868 4.47949032847325 4.45467264836175 4.53205478129401 4.64743901313602 4.60771533041984
210202_s_at 6.4121219327692 6.69238944705773 6.62967639988403 7.2052795695788 7.06621532658852 6.99386837530558 6.26568169076157 6.98614286030534 7.0042980500293 6.86717869593491
210205_at 5.55674059489666 5.43743676425732 5.26203188919002 5.76356768343302 5.08463063695686 5.32737979358516 5.44841607405746 5.20665168308529 5.36595514488213 5.37332854274531
210210_at 5.38110296554448 5.21767694819324 5.16232540220227 5.42917709488835 4.99612346081201 5.1046500202933 5.00465868759432 5.12604878512314 5.22539788009957 5.22123871562629
210213_s_at 6.6600947484585 6.8893254445623 6.68590618748856 6.58904274482644 6.69818114644665 6.68053541273642 6.616398136995 6.49885031998758 6.72493742024777 6.76665734746556
210215_at 4.16620022866763 4.22615254162965 4.3714936171101 4.2102939124942 3.87520278752902 4.36263749211281 4.05280359681048 3.98650421564863 4.27149279134468 4.23879258900971
210220_at 4.23140510403546 3.90408084311026 4.09431908936861 4.25294761522321 3.95988499007871 3.81052442370218 3.63637234220752 4.00607958843448 4.11415750914947 4.20801352065496
210221_at 5.17234867533718 5.17090138799845 5.00037797297911 5.73488832226516 5.37032662316133 5.77375539249279 5.39088866458804 5.51356694128733 5.36527624215989 5.30904933982682
210226_at 6.30802804658059 6.52016121452565 6.3520191956039 6.79835961561786 6.61999440378217 6.47483034264222 6.33126832204415 6.66758252265244 6.70035047535256 6.52657117484333
210227_at 4.0115735953399 4.0899480995993 3.85446673521991 4.23473139603676 3.91958633292611 4.24403410678068 3.91611044760118 4.01716946489102 3.85983794985678 3.83809125897019
210229_s_at 4.32290289790822 4.15029423495931 4.2745505401229 4.57295430442126 4.63288209564602 4.27319590905371 4.32633070917399 4.28336538027983 4.41698354647697 4.34024398178135
210234_at 5.58243698200347 5.70381766175728 5.43860088034295 5.86352205586302 5.31182776795377 5.52503335639996 5.48435030763688 5.48073044455155 5.88647949455254 5.738776032362
210237_at 5.07593090300539 5.20010514827451 5.03574761526096 5.68661884030092 5.39521970514756 5.56180101386032 5.34665294472929 5.38556549402106 5.5601316867764 5.35615790606458
210239_at 4.18320642034702 4.19469841017301 4.03217943039948 4.13620057988215 4.16634292722021 4.13788096377267 4.16455606283494 4.32608840444289 4.11956688041933 4.17555627100863
210240_s_at 4.09172015132441 4.11852266505168 4.32091337607375 4.22811705756925 4.2044255383483 4.48690893150342 4.25692319559062 4.29448574814317 4.34080309804435 4.21706679982621
210243_s_at 6.21076892288133 6.06055830301178 5.69415489627292 6.22467761347006 6.18029264642696 6.09672152969152 6.02283828893776 5.83309828855882 5.98722692119058 6.15047483889151
210244_at 4.80919395857022 4.91667844185451 4.93516089240168 5.18040954533388 4.94249898512145 5.38011128528387 5.04509176193705 4.99395469410375 5.07329906142968 5.31518246883042
210246_s_at 5.60563219688274 5.71883863720808 5.90596300994781 6.23108824074078 5.82094328910888 6.00799094350769 5.84647642180352 5.6684512699319 5.87567237651052 5.9784146633695
210247_at 5.19835893670106 6.03079274065485 5.45766647375039 5.4803017327199 5.7008298763443 6.14321407814508 5.91697759760307 4.9408801447369 5.40808719276375 5.28883398924824
210248_at 4.60253920174167 5.02441513371504 4.95644541247047 4.9449885136054 4.98225495900119 5.05784998312095 4.79476303646807 4.92936055056975 4.96447283862157 4.8124900643489
210254_at 3.16272147954612 3.15833939474774 3.10219589167996 3.36511426057521 3.05770003043932 3.18715664637633 3.10219589167996 3.08808792941262 3.10984877665041 3.12571674192224
210255_at 3.12284027025754 3.21337568615502 3.22201556576604 3.44847031580721 3.41711330428266 3.32662802192868 3.22512404667883 3.16779039561037 3.30353763158041 3.30870706033543
