GSM506015 GSM506016 GSM506017 GSM506018 GSM506021 GSM506022 GSM506013 GSM506014 GSM506019
212510_at 8.22221147842621 8.35831247719718 8.80867206829952 8.37989867125389 8.93344786360332 8.15887198239619 8.58072991630988 8.57247946904818 8.89442994930086
212511_at 5.98544146005897 5.2861041100269 5.73575964671678 6.21477936967189 6.42106895030815 5.07767748428428 6.08476973154768 5.98544146005897 6.69428797227537
212512_s_at 5.79415985440138 6.16316999578513 5.95915033087234 6.05830233419757 5.94369969225616 6.07615693852792 6.03418134598748 5.92154118968554 6.04106658453555
212513_s_at 8.03940269821139 8.00492701304877 7.73295100004102 7.97384656368304 7.93374096822477 7.66971315460798 8.52939382939037 8.2988654061391 8.25850212216415
212514_x_at 6.79243974249117 7.01145527274129 6.38199425618572 6.78625020814943 6.79243974249117 6.89715147864056 6.67186169647535 6.99576780379118 6.42313523144658
212515_s_at 7.22720562452997 7.44950537733104 6.64130296553793 7.49268765901068 7.252601852125 7.44950537733104 7.47899731082003 7.70439381781161 7.44950537733104
212516_at 6.76661883925548 6.88246143684137 6.81955085702516 7.12970305040797 6.68621613292365 6.96950022125288 6.83961027451153 6.86204042307939 6.73274314053219
212517_at 7.37804644786717 7.47417105824256 7.57657259509436 7.57657259509436 7.57657259509436 7.33854757876764 7.73387904592079 7.6134067468597 7.79019009379562
212518_at 8.21941757189317 8.1823480233188 8.39962366921669 7.95468834997846 7.72060759794883 7.67072507094656 8.23380619222226 8.08290026870708 8.09181198709149
212519_at 9.49006740031059 9.25956637745313 9.13976717702283 9.43545024930295 9.69243360761049 8.16286349008732 9.55018264839401 9.41055956839839 9.59955254387977
212520_s_at 5.52982634329227 5.91604132609116 5.70044192828385 5.66082365349306 5.83273233384011 5.48471154971749 5.6864746549869 5.6864746549869 5.6864746549869
212521_s_at 8.60545132003471 8.75249835321215 8.99110074259337 8.99068477510069 9.1088262078965 8.9045632131428 9.09258008530549 8.76301291672223 8.90902052980915
212522_at 7.74108616907886 7.34698933685786 7.95912490659735 8.32541051367567 8.42759492967968 7.96593613641106 8.57236569083415 7.88217555616933 8.30080958527411
212523_s_at 5.21434162806597 5.15970622681551 5.15970622681551 5.12238249852083 5.20055044653932 5.05737883124546 5.14639504186116 5.15970622681551 5.26610414188647
212524_x_at 5.6096412674375 5.82844526803198 5.7555541639238 5.72548161880723 5.68293637561226 5.77911591707046 5.72548161880723 5.72548161880723 5.66399822494206
212525_s_at 6.67104008003258 6.90564597940648 6.85666622818663 6.80476797612136 6.74046239215155 6.74864925266294 6.53987073152246 6.56408580844309 6.73643368991845
212526_at 7.43021046329294 7.60924685055214 7.55262823386863 7.68345924113011 7.98389144386712 7.62063924873646 7.73308241293462 7.47771438824389 8.01286328954998
212527_at 6.45068803718282 5.95212163661703 6.36294754243716 6.193666419494 6.34095115338817 6.04626642995393 6.17157489136765 6.14283912746408 6.2041923378
212528_at 7.44257831149468 8.44356960080299 8.54317856161546 8.57902951776701 8.84571982449314 8.43608784567694 8.58440277358816 8.44209989352706 8.71345979373631
212529_at 6.68540854988006 6.63306616687476 6.58648961044937 6.49369289750494 6.58648961044937 6.59135959927096 6.46334822865898 6.41888297811925 6.46513819992009
212530_at 8.30899048766434 8.66666169439383 8.42131411735242 9.23982915371097 9.25716793857029 8.0058869012181 8.75420808578052 8.0142576150106 8.51604625669122
212531_at 6.00666432429329 6.54224779226799 7.21237463406662 6.72339872473211 6.98284535703869 6.26556596225629 6.60494676684041 6.32072337980465 6.91307106975775
212532_s_at 7.52188064232596 7.82275077015583 7.63697931741289 7.86494388944147 7.77896563546561 7.39390744869678 7.73052018351413 8.00419353679396 7.94426019088059
212533_at 4.80074884525444 4.80074884525444 4.7799386030133 4.80074884525444 4.80074884525444 4.80074884525444 4.72786643577368 4.80074884525444 4.80721882477305
212534_at 8.8267344560272 9.2328398584151 9.20798695791042 9.42495578884031 9.70936376400761 9.0989104485572 9.08078523805765 9.0408557326525 9.37411280209968
212535_at 8.06898025821953 7.89719199117802 8.25739608289059 8.21111145849351 8.48746467339827 8.41977247486746 8.10088654167293 8.20442242800714 8.37707060439611
212536_at 6.57741538951195 6.21852348654105 6.34021831303371 6.49349758499316 6.82572672829131 6.252940803753 6.45571243616501 6.47635898855171 6.72071719420262
212537_x_at 11.8033723876424 11.2019688332191 11.1611591333196 11.3926885221825 11.3045954585939 11.0605040996611 11.1250732724636 11.5111623012381 11.118483276801
212538_at 7.25963275467053 7.28592987938063 7.69880325246348 8.27299725313784 8.62498171964157 7.18841406973072 7.87735016642172 7.47049372662184 8.30277118928554
212539_at 8.79194406174195 8.39060187061987 8.74994504534368 8.79194406174195 9.1100581331449 8.68386830858809 8.96515679604166 8.51504258262846 9.11576094193537
212540_at 7.78101572629261 7.21400774489271 7.78101572629261 7.78101572629261 7.43952458626524 7.56285970970476 7.60894866868841 7.88018018849432 8.13172878599
212541_at 5.92154118968554 5.92154118968554 5.8216017663281 5.90549818555208 5.92154118968554 5.96466548250544 5.82447313399784 5.97473164067959 5.9778805345135
212542_s_at 5.84914856055555 6.98709796408969 6.39606623170555 7.24181357306646 6.22455268979518 5.84521325251844 6.01040857582205 6.55462442572207 6.31155462054981
212543_at 5.34357712210399 5.24410001585078 5.36705497192979 5.33332993717081 5.36544471860601 5.44538326425846 5.33180208352433 5.42587788863645 5.48630073452641
212544_at 7.84361647134901 7.4447858053069 7.69463284445212 7.35183827542028 8.03592525772692 7.71916903023284 8.11102996993241 8.0227984384903 7.99052164920628
212545_s_at 6.21608869515558 6.35355860980523 6.6368750501434 6.31819890796554 6.50479951317594 6.1815195354221 6.10056760105685 6.27178481154107 6.67293668666417
212546_s_at 6.6339774462315 7.12097821848022 7.13024171588891 7.44945155350778 7.88864434004076 7.14990888691413 7.17637393913883 6.59429134452365 7.20341335156298
212547_at 8.05851476887957 8.13737258992381 8.73661615323255 8.70336254253607 8.75829918496217 8.50049506506611 8.32284225006378 8.31010369363708 9.09561955442876
212548_s_at 9.02240146957739 9.19486884561498 9.16821106490751 9.81611630296409 10.1516596266219 9.36905428995852 9.49783392522965 8.96259175201966 9.59263581405128
212549_at 7.98081960719413 7.59241310610022 7.80380191861741 7.76424175344804 8.09490313922711 7.78095974361147 7.87168956402142 7.85822015819645 8.03089300158431
212550_at 6.48944176282943 6.65569626848753 6.33772462257334 6.38790467790075 6.52079690972411 6.42651443614482 6.51821230270719 6.61151581529059 6.24273942521979
212551_at 6.15641829491249 6.42577641033882 6.68519926014322 5.66738128476145 6.38870240829231 6.38968507394087 6.81378858737538 6.73549009490805 6.47399928634291
212552_at 10.3231838112016 9.81309840963585 9.23731460979354 9.4382600791692 8.90896363803061 9.43993907594051 9.88455373103115 10.2148826912684 9.68287693446051
212553_at 5.59297957604036 6.00072779850966 5.94018363743888 5.90332199286781 5.94313218092668 5.90332199286781 5.86282078343398 5.84009364379168 5.90332199286781
212554_at 6.30567546890765 6.14062085627284 6.29860820366127 5.68138171727892 5.5566123288843 6.29860820366127 6.69780355025889 6.66808639069212 6.38760305706576
212555_at 7.61184279860237 7.80681176555531 7.70576131157107 7.42196685093474 7.6104606970425 7.66141069565191 7.8664571370261 7.90138401079823 7.66141069565191
212556_at 7.373109433932 7.18902265975784 7.45741888747949 7.72327302342898 7.67919041100031 7.45774604982121 7.36800037775744 6.74913018876088 7.61843874791359
212557_at 6.79395874064084 6.06793046216667 6.94732077679626 7.40589840298647 7.40147847205951 7.05806772521393 7.19760457832224 7.35461485141195 7.82917505782231
212558_at 6.35103147834538 6.20814913132261 6.64536064975189 6.43184595999613 6.53208601444124 6.58035616122691 6.2863206060437 6.30408705947954 6.45101823491266
212559_at 8.71464372495594 8.42336472824166 8.62424918278153 8.12722168309936 7.05357890153672 8.34483096097638 8.83340216281571 8.48516935261365 8.4817364197331
212560_at 9.58610251093445 10.0196869309889 9.86764408789362 9.95409882757608 9.97621659877787 9.96920413100086 10.0146742464603 9.69372882068523 9.73880273930673
212561_at 10.060964556334 10.0748638810465 10.2602347236431 10.2602347236431 10.6723957786993 9.93210842737013 10.432782180247 10.0325140586682 10.4042677727935
212562_s_at 7.41489334704922 7.43240201491579 7.35073939072915 7.52355228576107 7.49812067167254 7.48725903460576 7.29987505434709 7.43240201491579 7.43240201491579
212563_at 6.42011743161109 6.59286100904527 6.42011743161109 6.21392443686296 6.42502532642004 6.45089712041409 6.26224753105185 6.38274275994068 6.50007440502997
212564_at 8.64750281910824 8.32836877881872 8.1623492481409 8.09759935860388 8.30270083704245 8.28842534619402 8.4762554261141 8.43173946787035 8.40252667752256
212565_at 5.88103153074705 6.22408736095614 5.8290768453601 6.06175833109869 6.65399704730253 5.68284352210827 6.01136161807898 6.13812792915401 6.69647234909233
212566_at 11.084844074986 11.0256360420678 11.0898628454696 11.5519245318105 11.8324450611284 11.0415115756271 11.4257468840693 11.1666866540964 11.7535986937274
212567_s_at 9.3672436708586 9.20162281261197 9.16524346946053 9.61145125579409 9.83816756212108 9.63302680294515 9.68383229206024 9.54580089340061 9.90555654673827
212568_s_at 5.80279533647863 6.01031643653584 6.00594523073194 5.68532132089313 5.93256420503735 5.39397103376215 6.15414651208324 6.27536715935262 5.91927828207354
212569_at 4.78791109628859 4.68832994201342 4.88795153886144 4.94243264565902 4.99977739458293 4.67067414554074 4.89158447616689 4.58673066203871 5.18112279484927
212570_at 7.46552611920946 7.51966097777588 7.52540501511572 7.42517009342391 7.51974032143698 7.33056685949728 7.46552611920946 7.49814896253528 7.50623031171329
212571_at 6.75893233722947 7.20011523901326 7.08254935877928 6.95083751562532 6.92904675189258 6.9032182588807 7.21014691554215 6.99487343871501 7.58756169931748
212572_at 5.97064390090335 6.15132916719254 6.00382227381555 6.13741325246588 6.45484117676116 5.98030295255882 6.18981266883806 6.28231009340949 5.74641468650367
212573_at 9.37625514195124 8.96396402144599 9.24142624524262 9.29144327967333 9.4860150832618 9.05387178015919 9.40624266819024 9.72867510599204 9.45054114735157
212574_x_at 5.56357339480815 6.29453088558259 5.97195965857968 5.436416047961 5.83851100817467 5.69624404551628 5.29353178038582 5.60909419098117 6.07131622342544
212575_at 5.71873683265966 6.04112582492946 5.79206557505456 5.69517083232138 5.60221099007798 5.81996578240515 5.54305304890505 5.78728413903122 5.3473945443612
212576_at 8.4624518477252 8.22287376767377 8.50700805161985 8.46858308558325 8.20241521904614 8.54477994098891 8.46858308558325 8.46858308558325 8.72068486766931
212577_at 6.96541291818459 6.81635039801697 6.92555114449516 6.94633720509079 7.09359450903543 6.96541291818459 7.12095947076023 6.9661056418786 6.7258499704817
212578_x_at 12.1378893971802 11.8588302669801 11.9062782645318 12.1052601877349 11.9000996093039 11.6774101931222 11.8615289293912 12.0396761253728 11.9062782645318
212579_at 5.35153773415295 5.02155939815516 5.20488062692285 5.32606733235092 5.25432918142354 5.05951769068928 5.43362458903995 5.20836499776526 5.42105994940796
212580_at 4.55258765511494 4.58880553092799 4.5705421328284 4.45740401716732 4.7468616813443 4.70353714675281 4.56943226718888 4.57162337038791 5.08793068217193
212581_x_at 14.0619532278116 13.7898363420466 13.6086122361745 13.5458588904338 13.2462813865232 12.8853290319371 13.9077925884077 13.9351257459994 13.7203463489378
212582_at 5.43829491161213 5.64850434587029 5.17686985677933 5.36952686501158 5.6615620259245 5.48557219853323 5.57615366988125 5.54717626068635 4.9692540190325
212583_at 5.02964930772352 5.08637300548104 5.0525329415929 5.04851714692449 5.04851714692449 5.17279040268674 4.98942089009985 5.08158566122755 4.9703979086288
212584_at 5.86994220161762 6.18916442455427 6.33968988899921 6.11779435930622 6.2150292971926 5.87826332118089 5.95206643876025 5.99713246284643 6.16291359651345
212585_at 5.53482199500171 5.76434588193024 6.14239433373741 5.92721346339986 6.85288090475432 5.05389788216647 6.13366393486837 6.01333697254969 6.44371942388883
212586_at 8.4570183856141 8.16490717211802 8.35631008295814 8.27713413355774 8.35631008295814 7.96529299083176 8.36190688711536 8.47677574592939 8.56375854132397
212587_s_at 4.96502404298023 4.90957381673454 5.00130460226909 4.89962414788092 5.17258447589455 5.00130460226909 4.73229632352156 4.84206700221847 4.76096684300143
212588_at 5.84008003627261 5.46474238165676 5.71627657481903 5.83694386650918 5.98859796958024 6.14473839224302 5.52400509373553 5.6010919168041 5.82355301316797
212589_at 5.27932311972758 5.56762474044565 5.95163080138066 5.63341594783563 5.89191475433856 5.82680799005061 5.89969698526998 5.86869827264007 6.17349026445915
212590_at 5.65070418231424 5.64391210584941 5.65070418231424 5.41261231139044 5.65070418231424 5.62277223535957 5.72070817653594 5.77047406741231 5.7195965090705
212591_at 6.78141757717774 6.60580047867796 6.58872876007963 6.56689969162247 7.05545628608907 6.73324278931235 6.73324278931235 6.86432079467234 7.14999374357734
212592_at 4.34277693343972 4.24604109244639 4.28989105968289 4.20664837836294 4.3373477987184 4.27156784707951 4.28989105968289 4.28989105968289 4.28989105968289
212593_s_at 7.58350011848226 7.58039414832596 7.06672927815925 7.7928841415971 7.6832811881541 7.66295722752427 7.66295722752427 7.70216445298836 7.72663824914289
212594_at 4.68690346988753 4.59730603906357 4.68340042468228 4.75630129578282 4.59745887492603 4.5905529435986 4.61525849796343 4.61525849796343 4.60190281138778
212595_s_at 9.8867934638503 9.95211773415495 9.63528816624878 9.55212671329708 9.5075667619972 9.68239187737133 9.65404113077916 9.76320161961875 9.11652635832234
212596_s_at 5.75835626733763 5.80284945881792 5.85258282401486 5.73905249192844 5.75835626733763 5.83214210636015 5.74192430761005 5.72893097710836 5.73911283807256
212597_s_at 5.63932569165179 5.85602334175604 5.7024328527852 5.97379156295156 5.94222360360027 5.63829785426514 6.10647041045154 5.85602334175604 6.20514803791114
212598_at 6.76165862873748 7.11247388444386 6.70523139880556 6.98157013756316 7.81369328614006 6.71070350229367 7.16761364600114 6.94044703954673 7.01535654631026
212599_at 6.18478108323756 7.95713034350036 7.57699092244728 7.12038539870045 6.97574189648785 7.03888780175786 6.91619088208763 6.80184865468508 7.25347435244274
212600_s_at 8.59643316334446 8.35223364976466 8.32342780118195 8.23795683447216 8.21825311869712 8.29077022427863 8.89048207452201 8.84718245340295 8.56392053301244
212601_at 6.97968447553346 6.79589192153442 7.37861250470431 6.97968447553346 6.94288939465978 6.80135377626584 7.24267184507436 6.85431044258312 7.29485544527243
212602_at 7.32911045729603 7.64231245415119 7.35125168180159 7.51038999346431 7.62093470579953 7.51038999346431 7.68146917297696 7.25215653849938 7.45577693607305
212603_at 6.41772988061983 6.28266276986508 6.60898561999032 6.35310073989022 6.61133334883035 6.26581303745095 6.41772988061983 6.33066120560131 6.58828115367581
212604_at 4.72444936078386 4.62347608610851 4.60504344348215 4.58227489054533 4.58086127512009 4.45096909862762 4.68653208088581 4.7031242807309 4.65802177635659
212605_s_at 4.94056238282245 6.2863538504713 4.93841499183665 5.09951601810068 4.83842020772797 4.93609412712173 4.94234062444857 4.92400611898949 4.71811690563641
212606_at 8.07549773308005 8.43232457397889 8.24397243777981 8.74840137946303 9.29270115333768 8.4762554261141 8.60656355650395 8.46030882123283 8.71862497083549
212607_at 8.79202575725479 8.75461409774787 8.55552843220294 8.58853074182446 8.78254364914782 8.22864642535523 8.89997344836259 8.84274889632917 8.63769533744898
212608_s_at 5.92153346020259 8.90800562900569 6.3825264831796 6.96201322027426 6.14781863456487 6.10071919005532 6.29022803911048 6.3966744516107 6.4642348989924
212609_s_at 7.16132417705682 7.33040306959978 7.78708559445618 7.51706507350099 7.71221729187 7.32286799229847 7.4090779707628 7.41325572681406 7.65337509467612
212610_at 9.34116276411495 9.7259277362109 9.35669980066392 10.0995099152432 10.1111619060435 9.5235566452147 9.74861393158229 9.66062956922224 10.0221520530702
212611_at 8.91563011583013 8.73741075841121 9.12987130803702 9.1691691666298 9.82338074317579 9.17018614641376 9.89649377377576 8.76161168708581 9.12987130803702
212612_at 5.84325462448551 5.79553701524202 5.94291521423477 5.97253390349538 6.29795269509113 5.9731764749184 5.9731764749184 5.9279908689761 6.29470021425348
212613_at 5.79206557505456 5.72813343164903 5.98531820452922 5.74396931299479 5.8125170565576 5.79206557505456 5.77815918328351 5.79206557505456 6.07951112418644
212614_at 7.76580449495561 8.52548697203896 8.54665034832427 8.57308121020506 9.77072784257994 8.22418889006244 8.17039187376772 8.44333936762881 8.91981715451889
212615_at 4.81254355188287 4.99137133868958 5.03327150784111 5.17956043298596 5.3089679510743 4.83348602933024 5.06063590911844 4.77603840589702 5.30301499599282
212616_at 6.10963294071452 7.14752013958593 6.28518903689613 6.53089144365728 6.58126152922327 5.97744580463965 6.33932014846926 5.9862962844053 6.31939253041414
212617_at 6.70178657546234 7.05286624615932 7.05286624615932 7.0640637656824 7.07585050808404 6.896546774428 7.10841290895742 7.05286624615932 7.08582647470971
212618_at 6.59947205520943 6.65796772327636 6.59838900886958 6.77960553628267 6.62476378517968 6.62476378517968 6.61101359492528 6.61206634744019 6.62476378517968
212619_at 5.12261546448533 5.13936466386221 5.35086032283103 5.21587003052749 5.35038264919799 5.26225795850821 5.03938900380104 5.21587003052749 5.18596956943403
212620_at 6.90260041440546 7.30586256375704 7.95544153153352 7.43204571081779 7.52590491458836 7.54940352130145 7.40078062743955 7.34016806751129 7.56378646042239
212621_at 5.59473360300802 5.46319057206333 5.56937475415129 5.39086000012517 6.44297710008206 5.7441233100584 5.4605774219736 5.35153994805594 5.58070083946687
212622_at 8.54550485758311 8.31398959365402 7.99969248369538 8.18875502820747 8.35141782840305 8.04421663394815 8.44812489817999 8.55546140610538 8.22966336117889
212623_at 7.80609986048868 7.71526162807934 7.45226917950737 7.71004427455161 8.2345579391027 7.57177357280607 8.1033596914249 7.90494408489199 7.72516740023041
212624_s_at 9.67167289718724 9.77589654487678 9.53535302198922 9.24211280622823 8.45960141132317 9.92012279618331 10.1801393110214 10.18200551038 9.40374919495384
212625_at 8.18369890140306 8.21219236928864 8.42231141726017 8.27474898244401 8.30818186389458 8.43170781073599 8.20423581816413 8.22284266784649 8.3564018972924
212626_x_at 9.25247080460109 9.17048410924265 8.92823542236113 9.23025708642261 9.70855884981325 8.99248502728317 9.15447303468635 9.17048410924265 9.17048410924265
212627_s_at 7.9737916855711 7.71470039535376 7.44022894091684 7.455224611515 7.53602047564023 7.60437017146543 7.64010660330518 8.04398682673943 7.53558580221122
212628_at 5.8590321653611 6.00845866918464 6.05956986890801 6.03124533026205 6.53842011885184 5.83447448375913 6.01912459255299 5.80999049819922 6.11639909588929
212629_s_at 5.13654668211681 5.49456929295093 5.46401682743025 5.3109477980967 5.879886460834 5.32732680435103 5.39915503539703 5.12472074411499 5.20102836887252
212630_at 7.90208310959951 8.11770829487181 8.14793629336635 7.61673984228497 8.14793629336635 8.05107790188567 8.02900434362883 8.52750282765509 8.64094813667604
212631_at 7.88910512603431 7.99556790390885 8.27427420688829 8.1104546011197 8.59617940015533 7.99643311120419 8.3619405309913 7.96479364992223 8.3580908743174
212632_at 8.58352552923318 8.03486312153296 8.76000280937069 8.15291196014485 8.84456425427756 8.09350688684721 8.46777397043927 8.46777397043927 8.81060490855225
212633_at 5.95252129343868 6.16112467389747 6.13137893732048 6.40557597917094 6.4597152904651 6.02202070324009 6.37177201100327 6.03715577373001 6.18955890820487
212634_at 4.94868191223571 5.15354032458447 5.022845910612 5.00796873789021 5.01707847253286 5.09598112544991 5.022845910612 4.84222068441622 5.15992971728205
212635_at 7.77670600187262 7.80752951434791 7.74052257791078 7.88903412728965 8.07337457291487 7.66563335026482 7.75931559007079 7.70653275472566 8.00845299071996
212636_at 10.3926690995498 10.583296796798 10.4760746777884 11.0204608774716 11.1240092762871 10.3596381886239 10.8216375365465 10.3077542462585 10.6993032145595
212637_s_at 4.17159155130372 4.17006192996913 4.15341875252595 4.14805790355447 4.24289239574791 4.07098869562126 4.28692268363665 4.18943710706443 4.18736191629725
212638_s_at 5.81733810448263 6.40128355303573 5.94380864475646 6.09961646353335 6.53994239342733 6.0314717965406 6.54183720521105 6.28019900749185 6.49120200470489
212639_x_at 13.4813343913278 12.7698859074808 13.0835709573738 13.229863644147 13.3613247076874 12.4265897269038 13.6488610342879 13.5784531204876 13.5017700676563
212640_at 8.08579710421552 8.44168060064186 8.46930406423692 8.74324254581975 8.70977158678443 9.38206980286818 8.33825641864896 8.42229795130203 8.78673620691313
212641_at 6.14428685955009 6.18923503201645 6.30227469085969 6.18923503201645 6.02542624345014 6.17290631656912 6.1714184963519 6.5378989105313 6.11888047704259
212642_s_at 7.74418092467363 7.74418092467363 7.37435630302039 7.92693853589505 7.64041361765649 7.70032410041329 7.69320188645332 7.87474057229354 7.5396315631415
212643_at 8.92347953680431 8.59711329536159 8.4927259475767 8.75698597874818 8.89793307838046 8.37050839833086 8.38069497404235 8.69631425818392 8.74471124480768
212644_s_at 4.94261419242635 5.00419358559385 4.84145999813233 5.03142924515035 5.16395316606133 4.85653569965659 4.92782625887346 5.00214438040459 4.97386052507484
212645_x_at 7.57473803592426 7.65378719208028 8.07684469330644 7.85890191036018 7.89481405188041 7.64279887436291 7.96606743949106 7.8753624647711 7.86743812979872
212646_at 7.35129714916846 6.81576585235624 6.83796331019002 7.12250857350514 7.82121922186201 7.88544147014843 6.65132080063393 7.60570522454158 8.10380137344529
212647_at 7.5180215765087 6.93679837362145 7.72491722321046 7.44857931097258 8.05754232632509 7.41972845190997 7.25799612761724 7.47794946222457 7.58572009723656
212648_at 5.86038685127105 5.51117169329933 5.6375787433949 5.87242217934012 6.20340390711176 5.80776284274253 5.9666421619571 5.89326515321163 6.07348211573233
212649_at 4.91455013524467 4.91455013524467 4.9609018347028 4.91455013524467 4.80633427120402 5.15065337117498 4.89238169509602 4.90480749877242 4.91455013524467
212650_at 4.90160855048526 5.4077885558577 5.10360765536983 4.96926024735496 5.07713462681812 5.07713462681812 5.08786121592293 5.07713462681812 5.07713462681812
212651_at 4.79418552590738 4.94131140833947 5.03497010887643 5.01242218916815 5.55946547032439 5.04110927994312 5.10462523960401 4.9140839251956 5.14548332863721
212652_s_at 6.67747860474188 6.28479265816622 6.73165046861904 6.67747860474188 6.67747860474188 6.45774718859 7.26576227477959 6.66158511562187 6.86125795271739
212653_s_at 7.58757981641128 7.64052786303316 7.75754338408655 7.27932712411104 7.82753778076707 7.61001250247297 8.63047621973961 8.21657720642209 8.12197009669603
212654_at 5.20056652525143 5.24723514220523 5.28913787396295 5.33606388363093 5.14605517336063 5.73558058308538 5.16143408807551 5.28913787396295 5.42784948040788
212655_at 6.56803898912916 6.75220825551851 7.04737509138288 7.304572520363 7.76873770725526 7.17652918945829 7.04737509138288 6.61254259996465 7.04737509138288
212656_at 8.08048745949412 7.77502687326354 7.77502687326354 7.70368813008959 7.6433376643461 7.81994632848897 7.83274285892636 7.93989040325598 7.61408231392278
212657_s_at 5.11905406121609 5.41801387814836 5.2584282791313 5.19609469244655 5.43839974285198 5.36237428157804 5.31798495271648 5.26106666488482 5.20817064566707
212658_at 8.22464841715045 8.32629243679105 8.12927255609984 8.33457155289994 8.22464841715045 8.3712525507325 7.92757228306442 8.04461994398269 8.55772813789855
212659_s_at 6.7548478888723 7.14466374813095 6.91170727683657 6.86125795271739 6.9942329734331 6.86125795271739 6.78582605320209 6.82966929628969 7.05690150293491
212660_at 7.80392889592796 8.85246481937986 8.44553807654452 8.60512616374299 9.06642013490017 8.16336923562665 8.32153352912661 8.38608269169302 8.72404816450379
212661_x_at 12.7066130907445 12.6854078589156 12.3694958122552 12.1633832642764 12.3242309298129 11.7314493241812 12.8419196464751 12.4642035749769 12.4012538761197
212662_at 5.70233196319966 5.8386469351231 6.2059397126877 6.1293153912689 6.26852408021483 5.76128350817172 5.97900595699261 5.89813999350826 6.47674407173767
212663_at 8.38014667723913 8.33417373734565 8.46124528096982 8.50775363152476 8.53351132921478 8.2769471195501 8.30178097522823 8.25829958914047 8.48912726851255
212664_at 9.2472311366892 8.38473096788242 9.19762752341799 10.0810335260342 9.27413149002777 8.40038595986029 9.9479982803747 9.34416258623217 9.52768033975238
212665_at 8.07489434857056 7.89872235633818 8.27064979580098 7.91645459633847 8.63747872927313 7.6940616855345 7.45382255237955 7.74549931986251 8.20536448573871
212666_at 6.96558104277206 6.87026874237997 7.39001577390271 7.06566212728556 7.75726698994924 6.95976611708822 7.09268174392762 7.09268174392762 7.60640042995282
212667_at 10.0472115439048 11.0392282348415 10.7893377020551 10.6771405605798 9.82231472672921 10.724789463913 10.5413750309142 10.1438992336558 10.4683760979716
212668_at 4.94786754096742 4.96933611888825 5.3202129270747 5.13641014499794 5.46763889290759 4.89226840072018 5.04619372240198 5.04619372240198 5.04619372240198
212669_at 6.84937044656392 8.3777916823128 7.08451351257881 7.2008526485827 6.59879167813349 6.80417172896628 6.78742130384248 7.29018959313833 6.37298431537959
212670_at 7.17200206084456 7.38267739608181 7.4848762956188 7.07161584879158 7.63449212488452 7.38623381924868 7.33208389472181 7.26688514213323 7.33305341639172
212671_s_at 6.16461815004873 5.50171670322931 5.83475455397489 6.26483927333661 5.8497679648114 6.73925470826078 5.60006078057745 6.01660675843815 6.27664853022428
212672_at 5.5302988221776 5.70205464468503 5.73959139275903 5.79959737114109 5.8316790967997 5.73959139275903 5.77063134527579 5.53714934483159 5.8806997918636
212673_at 6.84581810338794 7.17629232239664 6.99986302487549 7.03832647181253 7.3023171668827 6.96098208602695 7.22239899449706 7.03832647181253 6.95253239863759
212674_s_at 8.29429434578929 8.19377568814581 8.11605346911749 7.94823226489515 7.97174967129696 8.07324956703217 8.21623597353508 8.46812644590794 8.46964837745659
212675_s_at 6.72265364825564 6.43855742447239 6.80633259782044 6.82525638442316 6.74685607419863 6.55096470240386 7.01399197114687 6.78718883586194 6.89931846866769
212676_at 7.23026515384899 7.20506565074401 6.96570869493054 7.09172163966154 7.38222028619133 7.21190857121859 7.38302652874838 7.21190857121859 7.04664790043349
212677_s_at 5.04847589154265 5.22964145310878 5.01839939801494 5.01695561290895 4.85549330938223 5.43943887657682 5.03076945113002 5.03907048864396 4.99512196892516
212678_at 6.52117715032982 6.76984703936446 6.14298619752612 6.4364305773062 6.335350155898 6.52117715032982 6.8092158848674 6.55897839518408 6.23255484565729
212679_at 5.52962923988676 5.81171578477218 6.18941224357694 5.85276741103427 5.72724280557755 5.95900621855949 5.90256444702538 5.73689446743041 5.9289874542008
212680_x_at 7.25958819934315 7.16195444920059 7.12344559938179 7.23252014707522 7.45230840773435 7.23252014707522 7.15574459924033 7.23848386158545 7.66869471267147
212681_at 7.69719415817068 7.50686102687721 7.98615833941807 8.01096113495523 8.53463955068723 7.25215653849938 8.6946553600502 7.94257310422897 8.20674284570657
212682_s_at 8.68586447797111 8.88470930706025 8.84411184820572 8.84411184820572 8.70042910128365 8.84656475007743 8.70794977798877 8.91752438655337 8.89597832312918
212683_at 7.89307403256523 7.87488054669783 7.63094795087559 7.89353485016196 7.7918803513676 7.52769398605507 8.01069753604865 7.94582090976635 7.89307403256523
212684_at 6.22960320706917 6.22960320706917 6.17166122647202 6.23224050912009 6.05569258108087 6.22960320706917 6.17004540564685 6.31705809447548 6.25287103807298
212685_s_at 5.63155397262236 5.51976469780927 5.69179130248938 5.57454138554174 6.11415081483045 5.39753620926043 5.70028926878721 5.5997335573618 5.94408296246872
212686_at 6.37285007968252 6.35578345731242 6.53767932865498 6.39446326631411 6.85108321463803 6.11733831413683 6.85402367044705 6.63914458745213 7.37545721270701
212687_at 7.07688624715311 6.83463902428482 6.98489889551874 7.02986589911514 7.02986589911514 7.04526204611231 7.02986589911514 7.03879992736197 7.16193015352713
212688_at 6.40639824691908 6.37293420382779 6.4520537490826 6.11767899086039 6.29182935069369 5.89324290674262 6.76778752477265 6.55236767566576 6.66275561864846
212689_s_at 7.15337490106633 8.02587049712713 7.58106893004027 7.7270025606703 7.51253217831393 7.84781962524032 6.90689360646544 7.13902009403955 7.41251697903721
