Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR	PD_Avg_Log_FC	PD_Avg_FC
8700	4817	-0.0468267671290743	NA	NA	NA	NA	NA	NA	0.914031198030511	NA	NA	NA	NA	NA	NA	-0.107955239880149	0.914031198030511	191	151	1	0.960778459830682	-0.0468267671290743	0.968063260959288
499	6426	0.0661145528958773	-0.0897459220650738	NA	-0.0879596602371677	0.0984876433113495	-0.126137184768115	-0.0625812722854873	0.680220421917609	0.706990913322638	NA	0.927668436380874	0.799320765456176	0.657373190579858	0.960367408883952	-0.107935435753697	0.91404690764436	547	100	1	0.960778459830682	-0.0336369738581028	0.976954329587538
6305	5418	0.118492286301951	0.0181854861287167	NA	-0.23740397940368	0.149724306168913	-0.133108325822295	NA	0.71227066552947	0.948484722620764	NA	0.750042954319196	0.814984553553579	0.558965345729601	NA	-0.107328514900938	0.914528363575456	815	101	1	0.961077704335045	-0.0168220453252789	0.988407562849828
5015	1926	-0.527195292204617	0.551002264554625	NA	0.114911402895041	0.0837752888537917	-0.0287580477149003	NA	0.151626581014161	0.181555927893796	NA	0.925913009624724	0.862658705731804	0.949446282132918	NA	-0.107272605064501	0.914572717104213	334	101	1	0.961077704335045	0.0387471232767881	1.02722137142705
9142	3499	-0.0385185084230644	-0.265149371226697	NA	-0.200566205751104	0.250118160408105	-0.031830138540041	0.2339364548534	0.817614682764654	0.283957215120284	NA	0.784653299707175	0.351246265059725	0.814653454619098	0.929399992157675	0.10722580028278	0.91460984775602	64	100	1	0.961077704335045	-0.00866826811323358	0.994009628648837
6673	6993	0.0243910471974411	NA	NA	NA	NA	NA	NA	0.914752708689061	NA	NA	NA	NA	NA	NA	0.107045720129027	0.914752708689061	698	151	1	0.961130355651597	0.0243910471974411	1.01705031073878
6360	5896	0.023299131133915	NA	NA	NA	NA	NA	NA	0.914866313360239	NA	NA	NA	NA	NA	NA	0.106902520779848	0.914866313360239	698	151	1	0.961152259864017	0.023299131133915	1.01628083875208
3174	7359	0.289174053604909	-0.557822142705395	NA	-0.127126275058783	0.0411657972413089	0.0856497364736022	-0.158973632086542	0.202174804139726	0.0752843700934136	NA	0.91419278971841	0.936092596957493	0.628811352183264	0.929399992157675	0.106743112180147	0.914992779399096	553	100	1	0.961187670329829	-0.0713220770884833	0.95176540617234
10200	10211	NA	NA	NA	NA	NA	0.0107885627724489	NA	NA	NA	NA	NA	NA	0.915177897500124	NA	0.106509778400386	0.915177897500124	427	203	1	0.961275290486478	0.0107885627724489	1.00750609240046
1941	238	-0.0871779701972919	0.795739719737464	NA	0.344695173205345	-0.1363810368395	-0.459196582042276	0.19876895882641	0.742630739798436	0.0442248173291644	NA	0.84321044029399	0.768695146238932	0.117701560074137	0.929399992157675	-0.106404116566506	0.915261727073885	322	62	1	0.961275290486478	0.109408043781692	1.07878550619759
4012	4264	0.195233420059456	NA	-1.04317096496549	NA	NA	NA	NA	0.675380492317212	NA	0.42506171299189	NA	NA	NA	NA	-0.106234296441728	0.915396460276576	642	132	1	0.961319359621555	-0.423968772453017	0.74537132700051
1643	1963	0.116589254583401	NA	NA	-0.270586867613162	-0.0445719090386394	-0.0618500429078068	0.481304339055706	0.834519445640957	NA	NA	0.890030827546519	0.860681294217157	0.704499985623055	0.929399992157675	-0.10609467415433	0.915507236706683	667	134	1	0.961338263757058	0.0441769548158998	1.0310947807238
5812	7577	0.0218973516912619	NA	NA	NA	NA	NA	NA	0.915723669526297	NA	NA	NA	NA	NA	NA	0.105821888829014	0.915723669526297	698	151	1	0.961457109501593	0.0218973516912619	1.01529385974966
628	1037	-0.0377862976435948	-0.346463171526981	NA	0.0793844384382503	0.0208136300477975	0.0923537889902377	0.438869740231978	0.870522672758917	0.0749539218403285	NA	0.925913009624724	0.939307827904595	0.592812617755164	0.929399992157675	0.10563436424343	0.915872458554943	107	100	1	0.961457109501593	0.0411953547562813	1.02896603033763
6285	3501	0.040753324212746	NA	NA	NA	NA	NA	NA	0.916120744841735	NA	NA	NA	NA	NA	NA	0.105321447670891	0.916120744841735	698	151	1	0.961457109501593	0.040753324212746	1.02865081143895
9581	1300	-0.0218295081593185	NA	NA	NA	NA	NA	NA	0.916135596700819	NA	NA	NA	NA	NA	NA	-0.105302730118409	0.916135596700819	191	151	1	0.961457109501593	-0.0218295081593185	0.984982837289284
8590	1171	-0.0337202247889357	NA	NA	NA	NA	NA	NA	0.916135596700819	NA	NA	NA	NA	NA	NA	-0.105302730118409	0.916135596700819	191	151	1	0.961457109501593	-0.0337202247889357	0.976897955919914
9012	1275	0.408599862691475	-0.226004044215665	-0.156178241776604	0.186635305771052	-0.561213302096109	0.270158221226996	-0.102477313506477	0.271954700384046	0.174019055793628	0.82187836629992	0.852999430015603	0.414924407404118	0.288017551423133	0.956583418442117	-0.105250377077845	0.916177137542823	516	79	1	0.961457109501593	-0.0257827874150474	0.982287477618828
9966	9997	NA	NA	NA	-0.197813519154958	NA	NA	NA	NA	NA	NA	0.916320216092096	NA	NA	NA	-0.10507006042914	0.916320216092096	412	197	1	0.961509881432537	-0.197813519154958	0.87187092913228
