Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR	PD_Avg_Log_FC	PD_Avg_FC
2010	2606	0.498132566049915	0.541413367938659	NA	0.2272285470269	0.36156234695056	-0.070084334844605	0.109525371499532	0.257824014296138	0.0134815838219166	NA	0.82371956190775	0.299514825163211	0.679690028134859	0.933016440633298	3.05885150992012	0.00222187249370931	863	62	1	0.030017004928052	0.277962977436827	1.21248170385361
7312	8173	0.420663475164621	NA	NA	NA	NA	0.180668988106088	NA	0.075160746584541	NA	NA	NA	NA	0.321201954918412	NA	3.05775967799682	0.00222998336046465	701	149	1	0.0300873536212691	0.300666231635354	1.23171308291878
4939	7480	0.265554783712603	0.0160921448991633	NA	0.0127361820902392	0.256058006039259	0.128744435537129	0.273177906217853	0.192854777651859	0.93699289219114	NA	0.986994953674361	0.284006421362576	0.269431262333201	0.929399992157675	3.05649748626252	0.00223939358277314	869	100	1	0.0301750277044152	0.158727243082708	1.11630189322663
2068	4650	0.363795013485775	0.993896849977037	NA	0.143932683025893	0.203095640685184	0.10861694900702	NA	0.191166961178423	0.00436169500665501	NA	0.922990112452298	0.728927894071918	0.696080789409196	NA	3.05269705644408	0.00226794769224048	868	63	1	0.0304805110077767	0.362667427236182	1.28580104399833
4863	1815	0.301103418062644	NA	NA	NA	0.227494498706689	0.482819865872502	0.467511092379085	0.36445657932342	NA	NA	NA	0.535767993138559	0.193385807334519	0.896536669638073	3.04373534021044	0.00233660601979913	710	143	1	0.0310807594058518	0.36973221875523	1.29211297694374
8896	8588	0.363714987118872	NA	1.47854719718708	NA	NA	NA	NA	0.134603731591048	NA	0.099186701418742	NA	NA	NA	NA	3.04255703204578	0.00234577361219968	732	132	1	0.0311036197340921	0.921131092152976	1.8935993187478
7378	8316	0.430187935857366	NA	0.532118335849045	NA	NA	0.319391657037112	NA	0.179188992339966	NA	0.464332647127405	NA	NA	0.127007413313206	NA	3.04235744377103	0.00234732972708551	734	130	1	0.0311036197340921	0.427232642914508	1.34465180954753
3441	6839	0.673593886974798	0.851459027107069	-1.05739221072326	0.458525432442981	0.17986198330766	0.510024249250794	NA	0.0519792566304569	0.0635679127903486	0.222197643674006	0.805235200652718	0.778277627009353	0.167503498439598	NA	3.04152671749921	0.00235381674812918	796	80	1	0.0311497434790735	0.269345394726674	1.20526083120618
733	947	1.52867757281641	NA	NA	0.505947143645541	0.315413092799361	NA	NA	0.0448783993107492	NA	NA	0.887324923887711	0.539779772021767	NA	NA	3.03505954943078	0.00240488198649746	723	34	1	0.0317040548906955	0.783345936420437	1.721117909755
7756	1087	0.176678266224278	NA	NA	-0.0426864165933214	0.285485078472274	0.0822318704271545	NA	0.204468149519692	NA	NA	0.937975647318307	0.187750328397509	0.382477379263647	NA	3.02880000049589	0.0024552716642996	686	135	1	0.0322044620069272	0.125427199632596	1.09083069314577
