Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR
200845	KCTD6	-0.18305453239815	NA	NA	NA	NA	NA	NA	0.49485777284778	NA	NA	NA	NA	NA	NA	-0.682602944712812	0.49485777284778	-??????	#??????	1	0.714610475790911
221037	JMJD1C	-0.325318040538203	0.411128755719927	NA	-0.0785596145762009	NA	0.176541337930736	NA	0.310648994976394	0.0522343048140322	NA	0.926698639932538	NA	0.485256349184511	NA	0.682552783770506	0.49488947831264	-+?-?+?	##?#?#?	1	0.714610475790911
22906	TRAK1	-0.30821641222228	0.253966019546509	NA	0.115678014947561	0.00259292033859104	-0.147650690939647	NA	0.136469664775947	0.179975034909411	NA	0.894009358072893	0.99323668142919	0.475647010158017	NA	-0.681725563251153	0.495412500044405	-+?++-?	##?###?	1	0.715177640257641
26040	SETBP1	NA	NA	NA	NA	NA	0.123815891289945	NA	NA	NA	NA	NA	NA	0.495426428076955	NA	0.681703540804019	0.495426428076955	?????+?	?????#?	1	0.715177640257641
23635	SSBP2	0.270187331169324	0.365754056924086	NA	-0.242267452545391	0.0627918135283849	-0.109930120815715	-0.244408500732403	0.182608330713095	0.078195515417401	NA	0.773802260097519	0.867235104489346	0.321201954918412	0.929399992157675	0.681581035879868	0.495503909776124	++?-+--	##?####	1	0.715177640257641
85458	DIXDC1	-0.130454737564815	0.507348178876287	NA	NA	NA	NA	NA	0.690413355277752	0.135613103779932	NA	NA	NA	NA	NA	0.68136887433265	0.495638112643239	-+?????	##?????	1	0.715177640257641
94122	SYTL5	-0.369376588023884	NA	NA	NA	NA	NA	NA	0.49578778227208	NA	NA	NA	NA	NA	NA	-0.681132297524593	0.49578778227208	-??????	#??????	1	0.715177640257641
131583	FAM43A	0.175817520799826	NA	NA	NA	NA	NA	NA	0.49578778227208	NA	NA	NA	NA	NA	NA	0.681132297524593	0.49578778227208	+??????	#??????	1	0.715177640257641
151556	GPR155	-0.233297248903124	NA	NA	NA	NA	NA	NA	0.495849926810449	NA	NA	NA	NA	NA	NA	-0.681034079333503	0.495849926810449	-??????	#??????	1	0.715177640257641
6279	S100A8	NA	1.32637483987923	NA	1.89255295806557	NA	-0.121991823389651	-1.95482341985144	NA	0.204482892636018	NA	0.671907771220509	NA	0.944088088453579	0.929399992157675	0.680890444791703	0.495940814631939	?+?+?--	?#?#?##	1	0.715177640257641
4051	CYP4F3	NA	NA	NA	NA	NA	0.183052214051656	NA	NA	NA	NA	NA	NA	0.495944325698976	NA	0.68088489635977	0.495944325698976	?????+?	?????#?	1	0.715177640257641
25809	TTLL1	NA	0.108994936831312	NA	NA	NA	NA	NA	NA	0.495972449613145	NA	NA	NA	NA	NA	0.680840453754109	0.495972449613145	?+?????	?#?????	1	0.715177640257641
349075	ZNF713	0.199322256475773	NA	NA	NA	NA	NA	NA	0.496351587674557	NA	NA	NA	NA	NA	NA	0.680241454847477	0.496351587674557	+??????	#??????	1	0.715438994069093
203859	ANO5	-0.292579837869068	NA	NA	NA	NA	NA	NA	0.496351587674557	NA	NA	NA	NA	NA	NA	-0.680241454847477	0.496351587674557	-??????	#??????	1	0.715438994069093
55066	PDPR	0.108922328957956	NA	NA	0.155069889408228	NA	NA	NA	0.729466779527085	NA	NA	0.904161581877016	NA	NA	NA	0.680198898610833	0.496378529645245	+??+???	#??#???	1	0.715438994069093
9541	CIR1	-0.0347630219804609	NA	NA	NA	NA	-0.074239720737129	NA	0.857517094949164	NA	NA	NA	NA	0.642633091281395	NA	-0.68011779897977	0.496429875251571	-????-?	#????#?	1	0.715438994069093
5826	ABCD4	0.271113278684878	NA	NA	NA	NA	-0.0889577338984768	-0.123239722055641	0.213105709692673	NA	NA	NA	NA	0.768877321502611	0.933016440633298	0.679571914924985	0.496775557752095	+????--	#????##	1	0.715712150122651
563	AZGP1	0.97929492084237	NA	-1.59641675742537	0.0226486722898196	NA	0.327144574158437	-0.164926593875968	0.197666252709818	NA	0.157015172797468	0.991457757659149	NA	0.466535609211461	0.942384793048429	0.679521225973011	0.496807663171788	+?-+?+-	#?##?##	1	0.715712150122651
64847	SPATA20	-0.187285801279619	0.0950722867122513	NA	-0.0798858531575775	-0.0327391444361194	NA	NA	0.461291909661636	0.815600635591594	NA	0.925502213365117	0.925763108375853	NA	NA	-0.679491288162853	0.496826625731734	-+?--??	##?##??	1	0.715712150122651
152926	PPM1K	0.369321338467831	NA	-1.0408450105166	NA	NA	NA	NA	0.12838469686231	NA	0.156863827100681	NA	NA	NA	NA	0.678803773943756	0.497262202241708	+?-????	#?#????	1	0.716240052770167
1889	ECE1	NA	NA	NA	0.302567425353946	0.0226961056197066	NA	NA	NA	NA	NA	0.71860306680752	0.935602887398821	NA	NA	0.678656972457189	0.497355235070602	???++??	???##??	1	0.716261035757251
123016	TTC8	-0.243585195721886	NA	NA	NA	NA	NA	NA	0.497415017690521	NA	NA	NA	NA	NA	NA	-0.678562645975757	0.497415017690521	-??????	#??????	1	0.716261035757251
29945	ANAPC4	0.161449752032481	NA	NA	NA	NA	NA	NA	0.497953948858032	NA	NA	NA	NA	NA	NA	0.677712579512488	0.497953948858032	+??????	#??????	1	0.716937448668463
10342	TFG	-0.0280075344623523	NA	NA	-0.03922620648577	NA	-0.0548342896642762	NA	0.884504642635013	NA	NA	0.958309583063449	NA	0.628811352183264	NA	-0.677532185767477	0.498068356117524	-??-?-?	#??#?#?	1	0.71700254321892
100506497	LOC100506497	0.181814224996058	NA	NA	NA	NA	NA	NA	0.498424538434083	NA	NA	NA	NA	NA	NA	0.67697070987087	0.498424538434083	+??????	#??????	1	0.717415622621749
9406	ZRANB2	0.120161437707063	NA	-1.89610786620789	NA	NA	NA	NA	0.676310557656576	NA	0.120743369824927	NA	NA	NA	NA	-0.676524285195433	0.498707832579569	+?-????	#?#????	1	0.717723689054096
80036	TRPM3	0.291831425614504	1.32293707069929	NA	NA	-0.231283848790843	-0.403106996694758	NA	0.494209336261999	0.00388813405207836	NA	NA	0.676401715841052	0.315138570293276	NA	0.676212908034965	0.498905478335715	++??--?	#!??##?	1	0.717908424734715
8187	ZNF239	-0.0425060413875888	-0.0641039737077662	-1.19645304626148	NA	NA	0.0582587942192632	NA	0.851882117367419	0.729517230616867	0.18329627792322	NA	NA	0.599654816798387	NA	-0.676038049223707	0.499016487712215	---??+?	###??#?	1	0.717968459549288
5365	PLXNB3	0.015486341221651	NA	NA	NA	NA	NA	0.48173453172378	0.955996726153408	NA	NA	NA	NA	NA	0.929399992157675	0.675921856624471	0.499090260014339	+?????+	#?????#	1	0.717974909658278
84735	CNDP1	0.184268233409361	NA	-1.76677005541482	NA	NA	NA	NA	0.5514908444091	NA	0.0832981214711739	NA	NA	NA	NA	-0.675621734603043	0.499280838482382	+?-????	#?#????	1	0.718149368178018
9488	PIGB	-0.171309529415935	0.126199351536497	NA	-0.203608812852024	-0.168947162978328	0.030497309293434	0.106948088467683	0.459633394261771	0.43087116657846	NA	0.797937903199806	0.542563703858839	0.875250433304313	0.933016440633298	-0.675070460153617	0.499631000250849	-+?--++	##?####	1	0.718553285856946
79776	ZFHX4	-0.310645011855079	0.480292630280962	NA	NA	0.0927155065852263	-0.47847619855521	NA	0.232927390232761	0.096672874795566	NA	NA	0.743855210415933	0.117701560074137	NA	-0.674836345691612	0.499779745893022	-+??+-?	##??##?	1	0.718667461413196
10219	KLRG1	NA	NA	NA	NA	NA	0.0861354641230516	NA	NA	NA	NA	NA	NA	0.499949013502896	NA	0.674569976180365	0.499949013502896	?????+?	?????#?	1	0.71881111113043
60313	GPBP1L1	0.219467311430869	-0.163998018350419	-0.812179255490886	-0.152766661640913	0.143053662199165	0.0694914194237661	NA	0.16178224366605	0.374078319877929	0.207659229275147	0.8863359271475	0.577566036457938	0.616350894246413	NA	0.673942523200141	0.500347856013845	+---++?	######?	1	0.719284750834554
2931	GSK3A	0.0202110118451593	-0.532603108295203	NA	-0.0299329117110929	0.054244951767739	0.0429661057114767	-0.0163925946486989	0.894858192264933	0.00968845998286417	NA	0.964929361854283	0.836397196552252	0.801791186688484	0.990620650559899	-0.673678048902804	0.500516020497031	+-?-++-	#!?####	1	0.71934764095787
10641	NPRL2	0.134421368369811	NA	NA	NA	NA	NA	NA	0.500530446950998	NA	NA	NA	NA	NA	NA	0.673655362440552	0.500530446950998	+??????	#??????	1	0.71934764095787
123169	LEO1	-0.15423861776343	NA	NA	NA	NA	NA	NA	0.500774384071936	NA	NA	NA	NA	NA	NA	-0.673271809196736	0.500774384071936	-??????	#??????	1	0.719598414610096
9486	CHST10	0.153886633201672	-0.357539904767386	NA	-0.0664093512404103	0.0874334118067086	-0.185041119576269	NA	0.372811422391259	0.0322132847539053	NA	0.925502213365117	0.675489053401573	0.280962195824792	NA	-0.673153146429973	0.500849865504838	+-?-+-?	#!?###?	1	0.719607086295221
221443	OARD1	-0.15777289896016	0.726655028643115	-1.66559170465077	0.18012480241783	NA	-0.136451931831452	NA	0.397068155793716	0.00293206789376454	0.0699697715432862	0.833641507513277	NA	0.406240087087657	NA	-0.672964870842658	0.500969640053127	-+-+?-?	#!##?#?	1	0.719679385863095
51567	TDP2	-0.0236028758072742	0.637796364345567	NA	-0.536371650125165	-0.295474957246144	-0.180737044975711	NA	0.923120542469952	0.0155292467280539	NA	0.371494498324376	0.707525437707911	0.217317240312023	NA	-0.672623064968156	0.501187124152289	-+?---?	#!?###?	1	0.71989201281758
1352	COX10	NA	NA	NA	NA	0.029424974541099	0.0676247133267776	NA	NA	NA	NA	NA	0.869771868571854	0.685521419965639	NA	0.672428287706484	0.501311079315312	????++?	????##?	1	0.719958716126466
128346	C1orf162	0.402943277164638	NA	NA	NA	NA	NA	NA	0.501373986741333	NA	NA	NA	NA	NA	NA	0.67232944772031	0.501373986741333	+??????	#??????	1	0.719958716126466
11073	TOPBP1	0.00561493554771531	-0.2049851249712	NA	-0.360651505048306	-0.057529884802535	0.142807643279921	-0.14550545441757	0.9825037630719	0.305472468620245	NA	0.78126948323458	0.904805718123891	0.513375025147112	0.93243108583361	-0.672222585228057	0.501442004852799	+-?--+-	##?####	1	0.719958716126466
51002	TPRKB	-0.257230073657288	0.870368568455816	NA	-0.176789089200728	-0.209129679388687	-0.11377160603063	NA	0.353397748906478	0.00687981582117004	NA	0.817335479210384	0.617045089079293	0.578919377461451	NA	-0.672069687802033	0.501539332754813	-+?---?	#!?###?	1	0.719998692990492
79640	C22orf46	0.163945157081931	NA	NA	NA	NA	NA	NA	0.502038159913227	NA	NA	NA	NA	NA	NA	0.671286300908736	0.502038159913227	+??????	#??????	1	0.720415373635349
348094	ANKDD1A	-0.238547781312567	NA	NA	NA	NA	NA	NA	0.502038159913227	NA	NA	NA	NA	NA	NA	-0.671286300908736	0.502038159913227	-??????	#??????	1	0.720415373635349
11201	POLI	0.149593283017	NA	NA	NA	NA	NA	NA	0.502038159913227	NA	NA	NA	NA	NA	NA	0.671286300908736	0.502038159913227	+??????	#??????	1	0.720415373635349
9934	P2RY14	-0.415452043499325	NA	NA	NA	-0.0780664978093748	0.160393461961506	NA	0.29366129945314	NA	NA	NA	0.88891912975329	0.622318384194112	NA	-0.670754556678149	0.502376901331076	-???-+?	#???##?	1	0.720801641040239
785	CACNB4	NA	0.342392705003588	-0.796340339662364	NA	NA	NA	-0.444230033732099	NA	0.738644053915252	0.284611029419166	NA	NA	NA	0.952428857124972	-0.670566375971639	0.502496808592437	?+-???-	?##???#	1	0.720869129694662
29128	UHRF1	NA	NA	0.555673168006664	NA	NA	NA	NA	NA	NA	0.502563075942312	NA	NA	NA	NA	0.670462387147172	0.502563075942312	??+????	??#????	1	0.720869129694662
3773	KCNJ16	0.224374811476821	2.66387870837043	-0.445021227590767	0.178908207416995	-0.664960485040794	0.0928364077716921	0.0396004199001228	0.65697820679353	0.000899021068414394	0.674230003026685	0.927694351811711	0.299514825163211	0.783895669834383	0.986177412599642	0.67023975028374	0.502704967827771	++-+-++	#!#####	1	0.720972854897074
9844	ELMO1	0.147699561159802	-0.892702246148968	NA	-0.482733446717654	NA	0.164800097337352	NA	0.540759474377394	0.00455951869917998	NA	0.794693483712736	NA	0.419068757409445	NA	-0.670052326755533	0.50282443381471	+-?-?+?	#!?#?#?	1	0.721044392912818
140460	ASB7	0.189508469437503	NA	NA	NA	NA	NA	NA	0.503051586728769	NA	NA	NA	NA	NA	NA	0.669696024115583	0.503051586728769	+??????	#??????	1	0.72127031156545
5430	POLR2A	-0.0330082152881781	NA	NA	NA	NA	NA	-0.180987729483205	0.852669881155049	NA	NA	NA	NA	NA	0.929399992157675	-0.669408971440417	0.503234630279727	-?????-	#?????#	1	0.721432932894097
5458	POU4F2	NA	NA	-1.79196327782816	NA	NA	0.398808886999429	NA	NA	NA	0.074663224746569	NA	NA	0.383587161145043	NA	-0.669081761449793	0.503443323661643	??-??+?	??#??#?	1	0.721613845696309
84223	IQCG	-0.0257290380755073	NA	NA	NA	NA	-0.0913164162107964	NA	0.920911853569312	NA	NA	NA	NA	0.58100618766533	NA	-0.668992744007893	0.503500106580227	-????-?	#????#?	1	0.721613845696309
5322	PLA2G5	-0.157009828889648	0.311813183108152	NA	-0.203349567201509	-0.187046968582961	NA	0.098015471011756	0.476848256801602	0.131324610231083	NA	0.875622079635888	0.432620334666018	NA	0.938932667080231	-0.668472769507272	0.503831858236009	-+?--?+	##?##?#	1	0.721910597756078
10419	PRMT5	-0.156790110873621	NA	NA	NA	NA	NA	NA	0.503846500962358	NA	NA	NA	NA	NA	NA	-0.668449823238965	0.503846500962358	-??????	#??????	1	0.721910597756078
6300	MAPK12	-0.138875750763135	NA	NA	NA	NA	NA	NA	0.50396112304993	NA	NA	NA	NA	NA	NA	-0.668270213849833	0.50396112304993	-??????	#??????	1	0.721922323830542
255027	MPV17L	-0.032227340098288	NA	0.685975831977827	NA	NA	NA	NA	0.901877985847478	NA	0.268238777228676	NA	NA	NA	NA	0.667996727305322	0.50413568154515	-?+????	#?#????	1	0.721922323830542
83930	STARD3NL	-0.171826943415557	NA	NA	NA	NA	NA	NA	0.504162813653386	NA	NA	NA	NA	NA	NA	-0.667954223024218	0.504162813653386	-??????	#??????	1	0.721922323830542
9973	CCS	-0.131834965858916	NA	NA	NA	NA	NA	NA	0.5042030358581	NA	NA	NA	NA	NA	NA	-0.66789121444274	0.5042030358581	-??????	#??????	1	0.721922323830542
1876	E2F6	0.145248050814659	NA	NA	NA	NA	NA	NA	0.5042030358581	NA	NA	NA	NA	NA	NA	0.66789121444274	0.5042030358581	+??????	#??????	1	0.721922323830542
80183	RUBCNL	0.175020775624663	NA	NA	NA	NA	-0.0134721716145449	NA	0.509343131550044	NA	NA	NA	NA	0.969620040197329	NA	0.667330209733962	0.504561233858649	+????-?	#????#?	1	0.722258158702305
9475	ROCK2	0.261946955608892	-0.396508624692657	NA	-0.227396786826859	NA	NA	-0.267312906172221	0.259285976316668	0.0862265328720834	NA	0.849992935853115	NA	NA	0.929399992157675	-0.667226502262033	0.504627465122222	+-?-??-	##?#??#	1	0.722258158702305
51741	WWOX	-0.0805862282775207	0.81741834788982	NA	-0.0617560239751169	0.0380482986431527	-0.0801189832422438	-0.0831286968873295	0.645401454276696	0.0028648698900196	NA	0.938755288214757	0.847025078422721	0.638006990263491	0.967300312172318	0.667196390391311	0.504646696487617	-+?-+--	#!?####	1	0.722258158702305
6936	GCFC2	-0.259684812805429	NA	NA	NA	NA	0.0644385651286115	NA	0.191308579892418	NA	NA	NA	NA	0.426166686697122	NA	-0.666908325889654	0.504830692418083	-????+?	#????#?	1	0.722421714519566
2817	GPC1	-0.138776386581705	NA	NA	NA	0.117727835302061	NA	-0.290685760137773	0.461455425332957	NA	NA	NA	0.7181608742253	NA	0.929399992157675	-0.66648351423646	0.505102097594437	-???+?-	#???#?#	1	0.722660125463299
23208	SYT11	-0.196262553517284	0.746740496283168	-1.8089497284594	-0.576689623316128	0.161644992469228	-0.115289092767565	NA	0.373248173371603	0.0167230771491457	0.127022223847003	0.624948421279701	0.774326624320495	0.550316888847862	NA	-0.666414169992376	0.505146407788413	-+--+-?	#!####?	1	0.722660125463299
133015	PACRGL	0.19734751211033	NA	-0.0658829006747998	NA	NA	NA	NA	0.500059337618172	NA	0.911281371501222	NA	NA	NA	NA	0.666320102863389	0.505206518901384	+?-????	#?#????	1	0.722660125463299
8626	TP63	NA	-0.0804196772379475	NA	-0.0239111111087844	0.0883668798957613	0.055048569414005	NA	NA	0.549425225958756	NA	0.969335227297551	0.560088091187402	0.66328943896957	NA	0.666139392526047	0.505322007638541	?-?-++?	?#?###?	1	0.722725554610153
138199	CARNMT1	0.219844686369587	NA	-0.303323925222561	NA	NA	NA	NA	0.383778580570051	NA	0.683166855605373	NA	NA	NA	NA	0.665960281282846	0.505436488142477	+?-????	#?#????	1	0.722789523893506
64092	SAMSN1	0.365315604449479	NA	NA	NA	NA	0.0558211125092374	NA	0.594420382484753	NA	NA	NA	NA	0.949446282132918	NA	0.664598276522995	0.506307471897959	+????+?	#????#?	1	0.723935148862516
10297	APC2	-0.215384417727245	-0.407775854949056	NA	-0.0559768987688471	0.313361508820133	NA	0.135243119510014	0.163969843053525	0.171822531459824	NA	0.940603357159143	0.344341319473708	NA	0.942384793048429	-0.664281723753363	0.50651001614053	--?-+?+	##?##?#	1	0.724035841587244
84792	FAM220A	0.0812888757261634	NA	-0.914533702604488	NA	NA	NA	NA	0.784550941932898	NA	0.185681618680927	NA	NA	NA	NA	-0.664269805337729	0.506517642893836	+?-????	#?#????	1	0.724035841587244
5080	PAX6	0.685282048557619	-0.21320374739438	NA	-0.230970062023446	NA	0.0817073966164212	NA	0.193988485358314	0.361298643049006	NA	0.768915375334105	NA	0.574436608915237	NA	0.663972504466212	0.506707909228603	+-?-?+?	##?#?#?	1	0.724108776975047
129080	EMID1	0.108389837504713	NA	NA	NA	NA	NA	NA	0.506708429052892	NA	NA	NA	NA	NA	NA	0.663971692294591	0.506708429052892	+??????	#??????	1	0.724108776975047
8451	CUL4A	-0.0798831074011144	0.259481786875947	NA	NA	0.160339591615112	-0.178705077462551	NA	0.76474891734638	0.137965665502309	NA	NA	0.43682553651492	0.260228104597298	NA	0.663013268281672	0.50732205637247	-+??+-?	##??##?	1	0.724885707133416
4661	MYT1	NA	NA	NA	NA	NA	-0.171002213465734	NA	NA	NA	NA	NA	NA	0.507621369658191	NA	-0.662545992052474	0.507621369658191	?????-?	?????#?	1	0.725093451690328
51660	MPC1	-0.0269525524960468	0.907015006202158	-1.41285461234315	-0.140926787700113	-0.0989802843753669	-0.0499797219330826	-0.337940690642892	0.867367416987131	0.0028891457246888	0.099186701418742	0.893436387961218	0.855949824702104	0.745294433255884	0.929399992157675	-0.662417457605651	0.507703718514321	-+-----	#!#####	1	0.725093451690328
54790	TET2	0.175630136957564	NA	NA	NA	NA	NA	NA	0.50788818431628	NA	NA	NA	NA	NA	NA	0.662129573338185	0.50788818431628	+??????	#??????	1	0.725093451690328
158960	CH17-340M24.3	-0.111059638681342	NA	NA	NA	NA	NA	NA	0.50788818431628	NA	NA	NA	NA	NA	NA	-0.662129573338185	0.50788818431628	-??????	#??????	1	0.725093451690328
23743	BHMT2	0.134258514555178	NA	NA	NA	NA	NA	NA	0.507937656094931	NA	NA	NA	NA	NA	NA	0.662052375152089	0.507937656094931	+??????	#??????	1	0.725093451690328
100128079	LOC100128079	0.335559054619404	NA	NA	NA	NA	NA	NA	0.507984056066886	NA	NA	NA	NA	NA	NA	0.661979973949089	0.507984056066886	+??????	#??????	1	0.725093451690328
2683	B4GALT1	0.164310551903307	NA	NA	NA	NA	NA	NA	0.507984818895626	NA	NA	NA	NA	NA	NA	0.661978783681708	0.507984818895626	+??????	#??????	1	0.725093451690328
284129	SLC26A11	-0.162304762246487	NA	NA	NA	NA	NA	NA	0.50802725914609	NA	NA	NA	NA	NA	NA	-0.661912564206592	0.50802725914609	-??????	#??????	1	0.725093451690328
163081	ZNF567	0.198553267659841	NA	NA	NA	NA	NA	NA	0.508107905165622	NA	NA	NA	NA	NA	NA	0.661786740310078	0.508107905165622	+??????	#??????	1	0.72510867832615
90809	TMEM55B	-0.122055224813014	NA	NA	NA	NA	NA	NA	0.508490156238563	NA	NA	NA	NA	NA	NA	-0.661190494742556	0.508490156238563	-??????	#??????	1	0.725554254880748
10827	FAM114A2	-0.389545122863827	0.108088299107626	NA	NA	0.0158376185397442	-0.0439895104389318	NA	0.221013807212987	0.513917585962519	NA	NA	0.947046297281494	0.799497346680956	NA	-0.660904250540283	0.508673720009303	-+??+-?	##??##?	1	0.725661635377756
167410	LIX1	-0.483911802990392	NA	NA	NA	NA	NA	NA	0.508706421348627	NA	NA	NA	NA	NA	NA	-0.660853262670698	0.508706421348627	-??????	#??????	1	0.725661635377756
2263	FGFR2	-0.531352503965908	0.528134812199665	NA	0.259045098868675	0.373012126892702	0.188609485933217	-0.058003641330413	0.097492661545083	0.239678616242264	NA	0.807809420709928	0.548943384847546	0.495426428076955	0.970701208804484	0.660745553482929	0.508775504827195	-+?+++-	##?####	1	0.725661635377756
84299	MIEN1	0.097865440185176	NA	NA	NA	NA	NA	NA	0.508989210615666	NA	NA	NA	NA	NA	NA	0.660412409792533	0.508989210615666	+??????	#??????	1	0.725866529094348
4522	MTHFD1	-0.115875806303356	0.375178795969767	NA	-0.29111441949162	-0.105971957262751	-0.0671309685655874	-0.0415548892263198	0.567837874802556	0.12263066504452	NA	0.751178832905444	0.721594038166979	0.693891513146469	0.985127212433875	-0.659773741668972	0.509399036400542	-+?----	##?####	1	0.726351013510722
85459	CEP295	0.112273427393712	NA	NA	NA	NA	NA	NA	0.509742420779869	NA	NA	NA	NA	NA	NA	0.659238822266205	0.509742420779869	+??????	#??????	1	0.726525778999754
114786	XKR4	-0.346018537176756	NA	NA	NA	NA	NA	NA	0.509742420779869	NA	NA	NA	NA	NA	NA	-0.659238822266205	0.509742420779869	-??????	#??????	1	0.726525778999754
6185	RPN2	0.238678575005395	0.731262596428628	-0.941517504519084	-0.304032807691204	-0.430137621063707	-0.166698257931225	-0.241370274697259	0.206687963462199	0.0145922888395427	0.145543822006066	0.671907771220509	0.434153963178943	0.324441606599005	0.929399992157675	-0.659078528956331	0.509845342519563	++-----	#!#####	1	0.726525778999754
84572	GNPTG	-0.0930873800153691	NA	NA	NA	NA	NA	NA	0.509866323357348	NA	NA	NA	NA	NA	NA	-0.659045854867485	0.509866323357348	-??????	#??????	1	0.726525778999754
64210	MMS19	0.12489454339727	-0.255913639546714	NA	-0.147942806730875	NA	NA	-0.166709368725988	0.404862672590555	0.250095978484204	NA	0.84321044029399	NA	NA	0.929399992157675	-0.658981050048867	0.509907937465331	+-?-??-	##?#??#	1	0.726525778999754
100505875	LINC01088	0.263216676640251	NA	NA	NA	NA	NA	NA	0.510034657924667	NA	NA	NA	NA	NA	NA	0.658783727852426	0.510034657924667	+??????	#??????	1	0.726525778999754
23180	RFTN1	-0.0090089185379103	NA	NA	NA	NA	-0.241768469308436	NA	0.982764929690332	NA	NA	NA	NA	0.524137576604652	NA	-0.65874989958533	0.510056384116889	-????-?	#????#?	1	0.726525778999754
672	BRCA1	-0.0672494256627276	NA	NA	NA	NA	0.197220016390784	NA	0.766566464439517	NA	NA	NA	NA	0.298799483432669	NA	0.658547918115695	0.510186116717347	-????+?	#????#?	1	0.726525778999754
54555	DDX49	0.0816958174893996	NA	NA	NA	NA	-0.160981300094956	NA	0.499356269507006	NA	NA	NA	NA	0.137463704450168	NA	-0.658527173243443	0.510199442116084	+????-?	#????#?	1	0.726525778999754
83638	C11orf68	0.12329273083441	-0.322562667851056	NA	-0.0527680860841366	NA	NA	NA	0.452753714623726	0.052461975625832	NA	0.934617354049632	NA	NA	NA	-0.658490894668555	0.510222745973867	+-?-???	##?#???	1	0.726525778999754
84532	ACSS1	0.173425282954967	NA	NA	NA	NA	NA	NA	0.510417832708118	NA	NA	NA	NA	NA	NA	0.658187224917907	0.510417832708118	+??????	#??????	1	0.726664546635065
146540	ZNF785	0.130440316260922	NA	NA	NA	NA	NA	NA	0.510460455023802	NA	NA	NA	NA	NA	NA	0.658120887594103	0.510460455023802	+??????	#??????	1	0.726664546635065
25932	CLIC4	-0.427885550036366	1.22731339179147	-0.955647491133417	0.249135871613598	0.403455954760387	0.0882893110946874	-0.459028560415497	0.267138296973442	0.00517345911356895	0.348590691087906	0.906726798390333	0.484766611640304	0.689048077398304	0.929399992157675	0.65770070166337	0.510730471408677	-+-+++-	#!#####	1	0.726672996199963
2261	FGFR3	-0.188412155444457	1.14810926998799	0.326165150379537	0.455640792918146	-0.108031868142627	-0.163902523672006	0.478946077021601	0.6584898743153	0.0142076579362946	0.750895063577011	0.579168779863735	0.849104759587662	0.249752475591519	0.929399992157675	0.657635051103213	0.510772665966982	-+++--+	#!#####	1	0.726672996199963
9453	GGPS1	0.360367115607994	0.0965098316343092	NA	-0.0246230962979954	-0.229329689042851	0.142955979992927	-0.175662412904992	0.110290836184619	0.582400888275893	NA	0.963121322218219	0.336148226768697	0.41757705112928	0.929399992157675	0.657377616809631	0.510938140263247	++?--+-	##?####	1	0.726672996199963
23186	RCOR1	0.138870599781717	0.0572000046542289	NA	-0.094917153939452	-0.066512357190966	0.256531989910938	NA	0.697569374884741	0.796009543526877	NA	0.920538521656193	0.879827204821526	0.407867062332111	NA	0.657300033089043	0.510988015224622	++?--+?	##?###?	1	0.726672996199963
440275	EIF2AK4	-0.159739867959374	NA	NA	NA	NA	NA	NA	0.51112812281585	NA	NA	NA	NA	NA	NA	-0.657082107854849	0.51112812281585	-??????	#??????	1	0.726672996199963
57666	FBRSL1	0.121055655828164	NA	NA	NA	NA	NA	NA	0.511133203221939	NA	NA	NA	NA	NA	NA	0.657074206309121	0.511133203221939	+??????	#??????	1	0.726672996199963
387914	SHISA2	-0.270575027742415	NA	NA	NA	NA	NA	NA	0.511133203221939	NA	NA	NA	NA	NA	NA	-0.657074206309121	0.511133203221939	-??????	#??????	1	0.726672996199963
28982	FLVCR1	-0.174841109307664	NA	NA	NA	NA	NA	NA	0.511133203221939	NA	NA	NA	NA	NA	NA	-0.657074206309121	0.511133203221939	-??????	#??????	1	0.726672996199963
155061	ZNF746	0.127413532454553	NA	NA	NA	NA	NA	NA	0.511133203221939	NA	NA	NA	NA	NA	NA	0.657074206309121	0.511133203221939	+??????	#??????	1	0.726672996199963
83607	AMMECR1L	0.113029089289746	NA	NA	NA	NA	NA	NA	0.511219671634048	NA	NA	NA	NA	NA	NA	0.656939728445874	0.511219671634048	+??????	#??????	1	0.726672996199963
51117	COQ4	-0.207701849761667	NA	NA	NA	NA	NA	NA	0.5113067325285	NA	NA	NA	NA	NA	NA	-0.656804341140696	0.5113067325285	-??????	#??????	1	0.726672996199963
65062	TMEM237	-0.207254290295004	NA	NA	NA	NA	NA	NA	0.511307934307463	NA	NA	NA	NA	NA	NA	-0.656802472353543	0.511307934307463	-??????	#??????	1	0.726672996199963
7837	PXDN	0.0989094019117411	NA	NA	NA	0.0883117567297207	0.0292584333870671	NA	0.758543358759004	NA	NA	NA	0.814770181984961	0.939172452632752	NA	0.656674482379254	0.511390245563617	+???++?	#???##?	1	0.726690307807213
3646	EIF3E	0.228267510898624	0.592356281734997	-1.12018380697025	0.0860155598064587	-0.35822525322337	0.00655542899714767	0.150827011116997	0.241022127158689	0.021113318225154	0.103244551407683	0.918457099505923	0.424241699743703	0.931998500861336	0.929399992157675	0.656497127320072	0.511504315289776	++-+-++	#!#####	1	0.726752737561039
